layer,ProjectNum,ProjectID,Name,BondAmount,AmountPaid,District,Category,Status,longitude,latitude
2017 Bond Program,1013101,TW17VD71,Hatfield Branch @ Seagoville Channel improvements,487000,400298.16,05,Storm Drainage,Awarded for Construction,-96.660116307541,32.7094952808741
2017 Bond Program,1013102,TW17VD72,Lake June @ St. Augustine,721000,262324.38,05,Storm Drainage,Design Completed,-96.6569537626423,32.7361919510919
2017 Bond Program,1013103,TW17VD62,Abshire Lane,945000,607312.47,07,Storm Drainage,Awarded for Construction,-96.6821261670605,32.809974203565
2017 Bond Program,1013104,TW17VD73,Milverton @ Palisade,870000,1586692.62,05,Storm Drainage,Complete,-96.671565937996,32.7465654801617
2017 Bond Program,1013105,TW17VD63,Nandina - Pine Trail Area,910000,173560.76,08,Storm Drainage,Under Design,-96.7724029931745,32.660684032209
2017 Bond Program,1013106,TW17VD74,"Hollow Ridge, 4804",350000,452512.14,07,Storm Drainage,Awarded for Construction,-96.7103627458226,32.7814313155541
2017 Bond Program,1013107,TW17VD75,Cypress Branch @ Jennie Lee,183000,936519.51,07,Storm Drainage,Complete,-96.6636499005078,32.7564002849076
2017 Bond Program,1013108,TW17VD64,Pruitt Branch Tributary Culvert Imprv @ Kingsfield,420000,312129.37,08,Storm Drainage,Complete,-96.6767319302808,32.7046561080816
2017 Bond Program,1013109,TW17VD65,Greenspan - Kirnwood Area,525000,2075742.55,08,Storm Drainage,Complete,-96.8310790648331,32.6536004679317
2017 Bond Program,1013110,TW17VD55,Morning Dew Circle 3844 (RL Area 39),135000,206153.63,04,Storm Drainage,Complete,-96.8331766137535,32.6965385772842
2017 Bond Program,1013112,TW17VD80,Creek Bend Road 7028,82000,8345.72,12,Storm Drainage,Canceled/Reprogrammed,-96.7917160849107,32.9964241668781
2017 Bond Program,1013114,PK17VB32,Klyde Warren Park Improvements (Match) (Amendment - 8/9/17),10000000,0,14,,Under Design,-96.8015838931858,32.7893948589874
2017 Bond Program,1013115,PK17VK37,Flag Pole Hill Park - Playground Replacement (Supplemental funding),135000,139380,10,Playground Improvement,Complete,-96.7231243645031,32.8623848074053
2017 Bond Program,1013117,EB17VH13,West Dallas Mutli-Purpose Center,0,1924543.46,06,City Facilities,Complete,-96.8602747886673,32.7774793806147
2017 Bond Program,1013120,EB17VH14,Martin Luther King Jr. Center - HVAC Controls,0,0,07,City Facilities,Complete,-96.7656412029137,32.7698665881675
2017 Bond Program,1013121,EB17VH15,Martin Luther King Jr. Center â€“ Medical,0,299067,07,City Facilities,Complete,-96.7656412029137,32.7698665881675
2017 Bond Program,1013122,EC17VI02,Red Bird Mall Redevelopment-Mayor,0,2500000,08,Economic Development,Under Construction,-96.8773488363756,32.6594218357601
2017 Bond Program,1013124,EC17VI03,Red Bird Mall Redevelopment-CD03,0,3000000,03,Economic Development,Under Design,-96.8773488363756,32.6594218357601
2017 Bond Program,1013125,EC17VI04,Red Bird Mall Redevelopment-CD08,0,4131414,08,Economic Development,Under Construction,-96.8773488363756,32.6594218357601
2017 Bond Program,1013127,EC17VI06,Hillcrest Village Shopping Center Redevelopment-CD12,0,300000,12,Economic Development,Complete,-96.7872152970547,32.9628936530295
2017 Bond Program,1013134,TW17VD17,Clearbrook Lane 10500 Blk,150000,19863.81,09,Erosion Control,Complete,-96.6999975881165,32.8538654976093
2017 Bond Program,1013137,EC17VI05,Wynnewood Village Drainage Improvements-CD01,0,1304463,01,Economic Development,Complete,-96.8330787740455,32.7214120897078
2017 Bond Program,1013142,TW17VD18,"Hillside Drive, 3604",150000,20649.25,09,Erosion Control,On Hold,-96.7497271656222,32.8309425776229
2017 Bond Program,1013143,TW17VD13,"Meadowcliff 10720, 10726",853000,117746.25,10,Erosion Control,Canceled/Reprogrammed,-96.6975683013019,32.870310268523
2017 Bond Program,1013144,TW17VD12,Bonnie View over Five Mile Creek,645000,411403.5,08,Erosion Control,Complete,-96.7676791742268,32.6829441221834
2017 Bond Program,1013145,TW17VD10,El Cerrito 2420 2460 2522,528000,80195,07,Erosion Control,Complete,-96.7063831931907,32.7997651781565
2017 Bond Program,1013146,PB17VA30,Critical Bridges- Maple Avenue Bridge over Turtle Creek Bridge Repair,0,65836.38,"14,02",Bridge Repair and Modification,Complete,-96.8108249997364,32.8010809998632
2017 Bond Program,1013147,PB17VA31,Critical Bridges- Second Avenue over White Rock Creek Bridge Repair,0,469859.7,05,Bridge Repair and Modification,Complete,-96.7327991066547,32.7509139148198
2017 Bond Program,1013148,PB17VA32,Critical Bridges- Marsh Lane over Furneaux Creek Bridge Repair,0,11988.85,12,Bridge Repair and Modification,Under Design,-96.8572810002215,33.0060969995836
2017 Bond Program,1013149,PB17VA33,Critical Bridges- Camp Wisdom Road over Ricketts Creek Bridge Repair,0,51881.5,"03,08",Bridge Repair and Modification,Under Construction,-96.8141809998368,32.662392000109
2017 Bond Program,1013150,PB17VA35,Critical Bridges- Marsalis Avenue Bridge Repair over Cedar Creek/Dallas Zoo Bridge Repair,0,17117.97,04,Bridge Repair and Modification,On Hold,-96.8139819285791,32.7402959532423
2017 Bond Program,1013151,PB17VA34,Critical Bridges- Marsalis Avenue Bridge over Five Mile Creek,0,201937.56,"03,08",Intergovernmental Partnership Projects,Complete,-96.8144609197275,32.6871686168638
2017 Bond Program,1013152,PB17VA36,Critical Bridges- W. Red Bird Lane Bridge over Woody Branch Creek,0,0,03,Bridge Repair and Modification,On Hold,-96.8377944592966,32.672804042541
2017 Bond Program,1013194,EB17VG05,Fire Station #8 ,104000,94922.65,02,Fire Department Facilities,Complete,-96.7765094049784,32.8102383229687
2017 Bond Program,1013197,EB17VG08,Fire Station #12.,83000,63989.95,03,,Complete,-96.9530947183751,32.6423357135122
2017 Bond Program,1013200,PK17VK91,Wheatland Park- Football Field,0,2379622.27,08,,In Service,-96.8307991098581,32.6460283722806
2017 Bond Program,1015990,PB17VA39,Hensley Field Reuse and Redevelopment Master Plan,0,598236.42,TBD,,,-96.9626056076178,32.7439254592874
2017 Bond Program,1016233,OH17VJ12,The St. Jude Center-Park Central Project,0,3300000,11,,,-96.7679677115862,32.9223483200819
2017 Bond Program,1016514,OH17VJ13,1950 Fort Worth Avenue,0,0,01,,,-96.8521564662356,32.7636289357427
2017 Bond Program,1016596,PK17VK93,Park at Heritage Village,0,683385.59,02,Neighborhood Park Facilities,Under Design,-96.7886006222657,32.7731637489438
2017 Bond Program,1016597,PK17VK94,Cadillac Heights Park,0,1169208.1,04,Community Parks,Under Construction,-96.7876855021047,32.742066440951
2017 Bond Program,1016844,EC17VI32,5580 Peterson Lane Future Park Site Project,0,0,11,,Under Construction,-96.8122789999695,32.9298678137621
2017 Bond Program,1016855,OH17VJ14,4150 Independence Drive,0,1887672.4,08,,Complete,-96.8882315376957,32.6600231193864
2017 Bond Program,1017088,OH17VJ16,2949 S. Hampton Rd,0,11500,03,,,-96.8571925271607,32.7142889956384
2017 Bond Program,1017418,PK17VK95,Willis Winters-Soccer Field,0,147800,14,,Complete,-96.7513403948432,32.8038645891849
2017 Bond Program,1017507,EC17VI07,Square 67 Shopping Ctr. Renovation-CD03,0,0,03,,On Hold,-96.8592833207354,32.6707089033307
2017 Bond Program,1017508,EC17VI08,HAWK Signal-300 Singleton-CD 6,0,939.79,06,,Complete,-96.8277594250455,32.7785981944828
2017 Bond Program,1017511,EC17VI11,RBG 634 W Davis St-CD1,0,0,,,,-96.8328448412398,32.7492245572504
2017 Bond Program,1017512,EC17VI12,Renovation UL Bldg. 4315 S Lancaster Rd CD-4,0,750000,04,,Complete,-96.7945079889221,32.6961197183787
2017 Bond Program,1017514,EC17VI20,AT LAST! Project - 405 E Overton,0,400000,04,,Complete,-96.8185934982106,32.7014642177962
2017 Bond Program,1017516,EC17VI25,Hensley Field Project-CD3,0,705112.91,03,,Under Design,-96.9626056076178,32.7439254592874
2017 Bond Program,1017518,EC17VI30,Redev of Shopping Ctr at 3035 N.Buckner Blvd-CD07,0,650000,07,,Under Construction,-96.6843090042666,32.8079452317747
2017 Bond Program,1017562,PK17VK96,Cherry Wood Park,0,263123.15,02,Playgrounds,Complete,-96.8283751385701,32.8230658054296
2017 Bond Program,1018007,HO17VI36,The Bottom Phase II,0,888311.97,,Streetscape / Urban Design,In Service,-96.8031543329934,32.7515346133747
2017 Bond Program,1018178,HO17VI35,Fleetwood St. at Schull St. and S. Harris,0,0,,,Under Construction,-96.7512265166019,32.7810297387022
2017 Bond Program,1018288,HO17VI14,Mill City Infill Development Project,0,2000000,,,,-96.7460666812502,32.7714360602088
2017 Bond Program,1018289,HO17VI15,Fair Park West Jeffries-Meyers,0,0,,,,-96.7715539535035,32.771705023272
2017 Bond Program,1018290,HO17VI24,Bonton Cluster Project,0,0,,,,-96.7538077986028,32.7346139506362
2017 Bond Program,1018381,PK17W896,Everglade Park/ Everglade/ Symphony Alley ,0,0,07,,Complete,-96.6989908076702,32.7869970034503
2017 Bond Program,1018382,PK17P762,Muchert Center Renovation,0,0,10,,Complete,-96.7141202669541,32.8644034756026
2017 Bond Program,1018383,PK17VK98,Dallas Arboretum - Degolyer House,0,304935,09,,Complete,-96.716878389718,32.8229949931616
2017 Bond Program,1018384,PK17W895,Lakeland Hills Exercise Stations,0,0,07,,Complete,-96.7364005845744,32.7612441384034
2017 Bond Program,1018385,PK17W897,Willie May Butler Playground,0,137118.72,07,,Complete,-96.7364005702534,32.7612441607488
2017 Bond Program,1018386,PK17W935,Lakeland Hills Dog Park,0,38700.72,07,,Under Construction,-96.6966478155283,32.8038608222678
2017 Bond Program,1018387,PK17W936,Lakeland Hills Skate Park,0,0,07,,Remaining To Be Awarded,-96.6966478155283,32.8038608222678
2017 Bond Program,1018398,PK17W938,Forest Audelia Park and Site Development,0,328026.86,10,,Under Design,-96.7199233657164,32.9101983893497
2012 Bond Program,1006927,EC12S802,UNT Transit Oriented Development,5000000,0,,Economic Development,Under Construction,-96.8042769815,32.6609771045409
2012 Bond Program,1008772,PB12P877,Trinity Trail Phase II-B,0,17467.5,TBD,Trails,Complete,-96.6998337835516,32.701001863888
2012 Bond Program,1008773,PB12P861,Woodmeadow Parkway over Long Branch,0,-172352,09,Bridge Repair and Modification,Canceled/Reprogrammed,-96.6359754581277,32.843135327573
2012 Bond Program,1008960,PB12S393,Greenville Ave Retail Areas,820400,0,14,Complete Street,Complete,-96.7701780524167,32.8180686787196
2012 Bond Program,1008979,PB12S412,Harry Hines from Oak Lawn to Wycliff DART Station,122500,118926.94,TBD,Sidewalk Improvements,Complete,-96.82145883594,32.8063240656297
2012 Bond Program,1009179,PB12S612,Red Bird Area Street Improvements,1987800,1987800,TBD,Thoroughfares,On Hold,-96.8784452624158,32.6622354642287
2012 Bond Program,1009200,PB12W145,Marsalis Bridge Project at Five Mile Creek,,0,04,Intergovernmental Partnership Projects,In Service,-96.8144609197275,32.6871686168638
2012 Bond Program,1011490,TW12S700,Abrams Road Bridge - hike & bike trail,48000,95021.77,TBD,Erosion Control,Under Construction,-96.7412930164351,32.8724693510579
2012 Bond Program,1011491,TW12S701,Anderson Bonner Park Site 1 - hike & bike trail (WRC 164),231400,236056.69,TBD,Erosion Control,Under Construction,-96.7769493727987,32.9168772688446
2012 Bond Program,1011492,TW12S702,Audelia 11601 (Audelia Branch - E. Bank downstream of Audelia Bridge),617700,68651.01,TBD,Erosion Control,Awarded for Construction,-96.718237987988,32.9072209180093
2012 Bond Program,1011493,TW12S703,Bainbridge 2733,91400,79365.64,TBD,Erosion Control,Under Construction,-96.8647096623025,32.6639187787888
2012 Bond Program,1011494,TW12S704,Beechmont Dr. 2507,54800,126143.47,TBD,Erosion Control,Under Construction,-96.6861723331412,32.8234738335572
2012 Bond Program,1011495,TW12S705,Blackstone 2709,114300,229451.54,TBD,Erosion Control,Complete,-96.8629195886291,32.6652051447143
2012 Bond Program,1011496,TW12S706,Blackstone 2729,91400,215967.38,TBD,Erosion Control,Under Construction,-96.8638428059223,32.6647740347914
2012 Bond Program,1011497,TW12S707,Blackstone 2745,220500,261630.1,TBD,Erosion Control,Under Construction,-96.8644410702192,32.6644994591554
2012 Bond Program,1011498,TW12S708,Blue Ridge 3721,123500,126141.1,TBD,Erosion Control,Under Construction,-96.882547046724,32.7004911267348
2012 Bond Program,1011499,TW12S709,Burninglog 13156,68600,12331.19,TBD,Erosion Control,In Service,-96.7309801874212,32.9184205792133
2012 Bond Program,1011500,TW12S711,Cavender 445,73100,100283,TBD,Erosion Control,Under Construction,-96.8651561877897,32.7490303262485
2012 Bond Program,1011501,TW12S710,Caracas 5810 and 5816 (Formerly Caracas 5410 and 5416),171400,318702.11,TBD,Erosion Control,Under Construction,-96.8450947425538,32.6762726276419
2012 Bond Program,1011502,TW12S712,Cedar Springs 5910,185100,241065.95,TBD,Erosion Control,Under Construction,-96.8318132364065,32.8288537775918
2012 Bond Program,1011503,TW12S713,Church Road 9233,160000,344114.76,TBD,Erosion Control,Complete,-96.7321931621461,32.8866439735658
2012 Bond Program,1011504,TW12S714,Clarendon 3435,111200,100978.94,TBD,Erosion Control,Under Construction,-96.8775083362945,32.7351803939414
2012 Bond Program,1011505,TW12S715,Clubhouse Circle 6523 and 6527,114300,282379.81,11,Erosion Control,Complete,-96.7959070142913,32.9287699652513
2012 Bond Program,1011506,TW12S717,Country Brook Pond between Park Grove Ln and Quail Hollow Rd,40000,38425.38,12,Erosion Control,Under Construction,-96.8353063398089,33.0000054653696
2012 Bond Program,1011507,TW12S716,Colorado (W) 705,77700,162714.82,TBD,Erosion Control,Under Construction,-96.8340452189775,32.7590935769364
2012 Bond Program,1011508,TW12S718,"Deep Hill Circle 2671, 2675, 2679, 2683",553500,772093.15,TBD,Erosion Control,Under Construction,-96.8625393636585,32.6939841146954
2012 Bond Program,1011509,TW12S719,Dixon Branch at Easton Road,182800,7837.6,TBD,Erosion Control,Canceled/Reprogrammed,-96.701260227946,32.8525449748511
2012 Bond Program,1011510,TW12S720,Fair Oaks Crossing 8201,114300,529213,TBD,Erosion Control,Under Construction,-96.7306922195203,32.8925067358972
2012 Bond Program,1011511,TW12S721,Fair Oaks Crossing 8849,285600,280784.18,TBD,Erosion Control,Under Construction,-96.7284440675207,32.8992064271197
2012 Bond Program,1011512,TW12S722,Five Mile Pkwy W. 922,222400,358596.5,TBD,Erosion Control,Under Construction,-96.837658589212,32.6949810785976
2012 Bond Program,1011513,TW12S723,Glen Oaks 816,137100,5481.37,,Erosion Control,Remaining To Be Awarded,-96.8354143477817,32.6757106987177
2012 Bond Program,1011514,TW12S724,Glendale Park Site 1 - Pavilion,68600,132587.95,TBD,Erosion Control,Under Construction,-96.8006155621098,32.6821475497782
2012 Bond Program,1011515,TW12S725,Glendale Park Site 3 - S. of footbridge,34300,0,TBD,Erosion Control,On Hold,-96.7982960241924,32.6816632434775
2012 Bond Program,1011516,TW12S726,Glendale Park Site 4 - N. of footbridge,34300,4900,TBD,Erosion Control,Complete,-96.7962052168683,32.681166452977
2012 Bond Program,1011517,TW12S727,Green Oaks Circle 9032,137100,0,,Erosion Control,Canceled/Reprogrammed,-96.7501287221583,32.8978249454055
2012 Bond Program,1011518,TW12S728,Greenville Avenue 9320/Vista View 8915,197700,378882.79,TBD,Erosion Control,Under Construction,-96.7486315699682,32.9031562320119
2012 Bond Program,1011519,TW12S729,Hampton Road (S) 3817,228500,338564.6,TBD,Erosion Control,Under Construction,-96.857186482842,32.6963546278035
2012 Bond Program,1011520,TW12S730,Harry Moss Park Site 1 - S. of pedestrian bridge,68600,172195.48,TBD,Erosion Control,Under Construction,-96.7526695941004,32.8925778235593
2012 Bond Program,1011521,TW12S731,Healey 2116 and Kingsman 9869,137100,20641.51,TBD,Erosion Control,Advertised for Construction,-96.6796993302511,32.8244938082365
2012 Bond Program,1011522,TW12S732,Kalani 6323,79100,0,,Erosion Control,Canceled/Reprogrammed,-96.7975207203936,32.936989548109
2012 Bond Program,1011523,TW12S733,Kiesthill Drive 3431,222400,246241.55,TBD,Erosion Control,Under Construction,-96.8800666946294,32.7023071948631
2012 Bond Program,1011524,TW12S734,Kildare 4927,85700,114499.38,TBD,Erosion Control,Remaining To Be Awarded,-96.7941707750819,32.6869013485661
2012 Bond Program,1011525,TW12S735,Kiltartan 1511,177900,1159829.9,TBD,Erosion Control,Under Construction,-96.6877327490179,32.8243094931637
2012 Bond Program,1011526,TW12S736,Kiowa Parkway Hike and Bike Trail,82300,140086.46,TBD,Erosion Control,Under Construction,-96.7972790290279,32.9564673382544
2012 Bond Program,1011527,TW12S737,Lanett Circle N. 10741,142800,334380.87,TBD,Erosion Control,Under Construction,-96.6991319070674,32.8688783776244
2012 Bond Program,1011528,TW12S738,Langdale Circle 8668 and 8656,285600,934496.16,TBD,Erosion Control,Under Construction,-96.6991709125167,32.8672594517888
2012 Bond Program,1011529,TW12S739,Lyre Lane 6909 and Chantilly Court 6916,68600,10850.26,TBD,Erosion Control,Under Construction,-96.7405028339959,32.8364000890116
2012 Bond Program,1011530,TW12S740,Martin Weiss Park Site 1 - Pavilion,68600,135845.78,TBD,Erosion Control,Under Construction,-96.8776716381364,32.7333235489185
2012 Bond Program,1011531,TW12S741,Martin Weiss Park Site 3 - Pedestrian Bridge,34900,4785.98,TBD,Erosion Control,Canceled/Reprogrammed,-96.8779223975021,32.7338654195173
2012 Bond Program,1011532,TW12S742,"Mercedes 6607, 6615, 6621",114300,213621.55,TBD,Erosion Control,Under Construction,-96.7462517636683,32.8288059194825
2012 Bond Program,1011533,TW12S744,"Rocky Branch @ Middle Downs Sites 1, 2, 3, 4",666300,598026.44,TBD,Erosion Control,Under Construction,-96.7335519469235,32.8991019755641
2012 Bond Program,1011534,TW12S743,Pagewood 10553,29700,9000,TBD,Erosion Control,Remaining To Be Awarded,-96.7833270377703,32.890533681762
2012 Bond Program,1011535,TW12S745,Rosemont Rd. 7322,114300,277773,TBD,Erosion Control,Under Construction,-96.6957778019088,32.7257669843737
2012 Bond Program,1011536,TW12S746,Royal Lane 7832 and 7920,493600,644747.38,TBD,Erosion Control,Under Construction,-96.7708352831208,32.8975450268467
2012 Bond Program,1011537,TW12S747,Royal Lane 9750 (Jackson Branch - E. Bank downstream of Royal Bridge),259400,305061.75,TBD,Erosion Control,Under Construction,-96.7307080986262,32.8938198678531
2012 Bond Program,1011538,TW12S748,Skillman 7920 (Jackson Branch - E. Bank downstream of Skillman Br),518900,207878.93,TBD,Erosion Control,Under Construction,-96.7318751278206,32.8885734049834
2012 Bond Program,1011539,TW12S750,Sperry St. 3220,84000,3521.86,TBD,Erosion Control,Canceled/Reprogrammed,-96.7398566115354,32.8266805787062
2012 Bond Program,1011540,TW12S749,Skillman 8109,163400,501243.06,TBD,Erosion Control,Under Construction,-96.7307050958364,32.8910435502455
2012 Bond Program,1011541,TW12S751,Spring Grove 13316,74000,188012.31,11,Erosion Control,Awarded for Construction,-96.778271615693,32.9293270317004
2012 Bond Program,1011542,TW12S752,Spring Valley 8444,297100,426402.35,TBD,Erosion Control,Under Construction,-96.7566217680253,32.9392848265096
2012 Bond Program,1011543,TW12S753,"Springwater 9204, 9210, 9216",297100,521234.69,TBD,Erosion Control,Under Construction,-96.6969825985407,32.8177433596135
2012 Bond Program,1011544,TW12S754,Squaw Valley 17628,91400,43461.78,12,Erosion Control,Substantially Completed,-96.7953986917775,32.993065784568
2012 Bond Program,1011545,TW12S756,Sunland Street 11825,45700,6213.67,TBD,Erosion Control,Canceled/Reprogrammed,-96.6876015928051,32.8573115790752
2012 Bond Program,1011546,TW12S755,"Summer Creek Circle 6121, 6123, 6125,6127,6139,6141",434200,398748.62,TBD,Erosion Control,Under Construction,-96.7561937303991,32.8629771720549
2012 Bond Program,1011547,TW12S757,"Tamarack 1745, 1739, 1751",308500,98128.35,TBD,Erosion Control,Under Design,-96.6844862683812,32.8232847404261
2012 Bond Program,1011548,TW12S758,Tranquilla Dr. 1251,109700,17656.69,TBD,Erosion Control,Under Construction,-96.6983442055466,32.8340765024831
2012 Bond Program,1011549,TW12S759,Turtle Creek Greenbelt Site 1 - bike trail,222800,305927.15,TBD,Erosion Control,Under Construction,-96.8010814354243,32.8108967560412
2012 Bond Program,1011550,TW12S760,Twin Creek 9726,123500,900499.06,TBD,Erosion Control,Under Construction,-96.6891780396662,32.8238388216396
2012 Bond Program,1011551,TW12S761,Twin Falls Park Trail,257100,853948.71,TBD,Erosion Control,Under Construction,-96.8391605849693,32.6722077499811
2012 Bond Program,1011552,TW12S762,Whitehurst 9727 (Jackson Branch - E. Bank upstream of Whitehurst Br),345900,46215.25,TBD,Erosion Control,Awarded for Construction,-96.7279202185161,32.9015003020473
2012 Bond Program,1011553,TW12S763,Whitehurst 9730 (Audelia Branch - W. Bank downstream of Whitehurst),444800,377385.41,TBD,Erosion Control,Under Construction,-96.7274299295308,32.9007675707733
2012 Bond Program,1011554,TW12S764,Wild Oak 2488,148300,172653.24,TBD,Erosion Control,Under Construction,-96.7098653153642,32.799318084974
2012 Bond Program,1011558,TW12S768,Levee Drainage System - Sump A (Able Pump Station),91700000,71416276.4,TBD,Flood Management,Under Construction,-96.8091660316484,32.7687527324043
2012 Bond Program,1012949,PB12W262,Love Field West Sidewalk Projects,0,0,02,Sidewalk Improvements,Complete,-96.85420427667,32.8330254625427
2012 Bond Program,1012950,PB12W263,Oak Lawn Heights Sidewalk Projects,0,267193.4,02,Sidewalk Improvements,Complete,-96.8283565379183,32.8188757403454
2012 Bond Program,1015669,TW12W093,"10836, 10840, 10844 Meadowcliff Cir",0,0,,,,-96.6955638797971,32.8713512253728
2024 Bond Program,1019881,MG24YD01,Lancaster-Kiest Branch Library Monument Sign-CDSF-CD4,30000,0,04,CDSF,,-96.7906239510832,32.7147658986037
2024 Bond Program,1019894,MG24YF01,Clothing Warehouse P,16479,0,02,Fire Department Facilities,Remaining To Be Awarded,-96.7374021516991,32.7846528332572
2024 Bond Program,1019895,MG24YF02,Courts Building,16479,0,14,City Facilities,Remaining To Be Awarded,-96.7938468389823,32.781724460744
2024 Bond Program,1019896,MG24YF03,Dallas Courts Garage,16479,0,14,City Facilities,Remaining To Be Awarded,-96.7938468389823,32.781724460744
2024 Bond Program,1019897,MG24YF04,Fire Maintenance C,16479,0,02,Fire Department Facilities,Remaining To Be Awarded,-96.7374021516991,32.7846528332572
2024 Bond Program,1019898,MG24YF05,Fire Rookie Bldg B,16479,0,02,Fire Department Facilities,Remaining To Be Awarded,-96.7374021516991,32.7846528332572
2024 Bond Program,1019907,MG24YD02,Kleberg-Rylie Library,262000,63564.91,08,Library Facilities,Under Construction,-96.6010057478791,32.6864729513547
2024 Bond Program,1019908,MG24YD03,Lakewood Library,262000,64768.24,14,Design and Construction,Under Construction,-96.753343721441,32.810389697576
2024 Bond Program,1019909,MG24YD04,Martin Luther King Jr. Library Building C,262000,117323.19,07,Library Facilities,Under Construction,-96.7660525380658,32.770542283411
2024 Bond Program,1019910,MG24YD05,Mountain Creek Library,262000,88007.82,03,Library Facilities,Awarded for Design,-96.9660704396755,32.6505411170726
2024 Bond Program,1019911,MG24YD06,North Oak Cliff Replacement - 338 W. 10th St.,16182500,0,01,Library Facilities,,-96.8269661026001,32.7448071024353
2024 Bond Program,1019912,MG24YD07,Oak Lawn Library,262000,117059.79,14,Library Facilities,Under Construction,-96.812396999975,32.8123806910044
2024 Bond Program,1019913,MG24YD08,Park Forest Replacement - 3728 High Vista Dr.,16182500,0,13,Library Facilities,,-96.8553355699255,32.9115784352718
2024 Bond Program,1019914,MG24YD09,Preston Royal Branch Renovation - 5626 Royal Ln. (Match),9039000,0,13,Library Facilities,Remaining To Be Awarded,-96.8112880058037,32.8943690097646
2024 Bond Program,1019915,MG24YD10,Renner Frankford Library,262000,103414.89,12,Library Facilities,Awarded for Design,-96.7946732394053,32.9977517035618
2024 Bond Program,1019916,MG24YD11,Skillman Southwestern Library,262000,38008.12,09,Library Facilities,Canceled,-96.7564949279797,32.8577369849178
2024 Bond Program,1019917,MG24YD12,Skyline Library,262000,0,07,Library Facilities,,-96.6995621410981,32.7847768354511
2024 Bond Program,1019925,OH24YI08,Electrical upgrades and generator addition at The Bridge,1800000,0,02,Homeless Assistance Facilities,Awarded for Design,-96.7921865934653,32.7757456428145
2024 Bond Program,1019926,MG24YJ01,City Data Center - 1000 Belleview Street,5000000,0,02,Information Technology Facilities,,-96.7942831797167,32.7686150281877
2024 Bond Program,1019927,MG24YF41,Fire Station #47,16478,0,06,Fire Department Facilities,Remaining To Be Awarded,-96.8703467359003,32.8150986447062
2024 Bond Program,1019928,MG24YF42,Fire Station #49,16478,0,03,Fire Department Facilities,Remaining To Be Awarded,-96.8571850064295,32.6852958182838
2024 Bond Program,1019929,MG24YF43,Fire Station #5 - Foundation,589500,0,05,Fire Department Facilities,Remaining To Be Awarded,-96.6915528355,32.7331400000759
2024 Bond Program,1019930,MG24YF44,Fire Station #5 - Electrical,52400,0,05,Fire Department Facilities,Remaining To Be Awarded,-96.6569838486559,32.7474241734524
2024 Bond Program,1019931,MG24YF45,Fire Station #5 - HVAC,16478,0,05,Fire Department Facilities,Remaining To Be Awarded,-96.6915528355,32.7331400000759
2024 Bond Program,1019932,MG24YF46,Fire Station #50,16478,0,03,Fire Department Facilities,,-96.9196664559123,32.7372388732987
2024 Bond Program,1019933,MG24YF47,Fire Station #51,16478,0,05,Fire Department Facilities,,-96.6569975998075,32.7103619628995
2024 Bond Program,1019934,MG24YF48,Fire Station #52 - Structure,786000,0,03,Fire Department Facilities,Remaining To Be Awarded,-96.89130951037,32.7181452148658
2024 Bond Program,1019935,MG24YF49,Fire Station #52 - HVAC,16478,0,03,Fire Department Facilities,Remaining To Be Awarded,-96.89130951037,32.7181452148658
2024 Bond Program,1019936,MG24YF50,Fire Station #53,16478,0,07,Fire Department Facilities,,-96.693683168172,32.8071812960464
2024 Bond Program,1019937,MG24YF51,Fire Station #54,16478,0,08,Fire Department Facilities,,-96.7606803341138,32.6696360750319
2024 Bond Program,1019938,MG24YF52,Fire Station #55,16478,0,09,Fire Department Facilities,,-96.7465727581475,32.8458108020681
2024 Bond Program,1019939,MG24YF53,Fire Station #56,16478,0,11,Fire Department Facilities,,-96.7824805814752,32.9499057040744
2024 Bond Program,1019940,MG24YF54,Fire Station #57,16478,0,10,Fire Department Facilities,,-96.7179607368923,32.8964162956239
2024 Bond Program,1019941,MG24YF55,Fire Station #6,16478,0,07,Fire Department Facilities,,-96.7720340040591,32.7631678431594
2024 Bond Program,1019942,MG24YF56,Fire Station #8 - Electrical,52400,0,02,Fire Department Facilities,Remaining To Be Awarded,-96.7764313230936,32.8102368559577
2024 Bond Program,1019943,MG24YF57,Fire Station #8 - HVAC,16478,0,02,Fire Department Facilities,Remaining To Be Awarded,-96.7764313230936,32.8102368559577
2024 Bond Program,1019944,MG24YF58,Belleview Garage,1310000,0,02,Police Facilities,Remaining To Be Awarded,-96.7948409567657,32.7686105977029
2024 Bond Program,1019945,MG24YF59,Central Patrol - Fire System,196500,0,02,Police Facilities,,-96.7783053286535,32.7828143212541
2024 Bond Program,1019946,MG24YF60,Central Patrol - Restrooms,262000,0,02,Police Facilities,,-96.7783053286535,32.7828143212541
2024 Bond Program,1019947,MG24YF61,Central Patrol - Electrical,655000,0,02,Police Facilities,,-96.7783053286535,32.7828143212541
2024 Bond Program,1019948,MG24YF62,Central Patrol - Locker Rooms,655000,0,02,Police Facilities,,-96.7783053286535,32.7828143212541
2024 Bond Program,1019949,MG24YF63,Dallas Police Training Academy Facility,50000000,369979.5,99,Police Facilities,Under Design,-96.7927345162612,32.661683714616
2024 Bond Program,1019950,MG24YF64,North Central Patrol - Kitchen,262000,0,12,Police Facilities,,-96.7827542784243,32.9880812956356
2024 Bond Program,1019951,MG24YF65,North Central Patrol - HVAC,16478,0,12,Police Facilities,,-96.7827542784243,32.9880812956356
