GEOID,NAMELSAD,population,median_income,pct_black,pct_hispanic,pct_nonwhite,pct_renter,rent_burden_pct,south_of_i30,tif_present,oz_designated,redline_legacy,in_pid,pid_name,pid_north,pid_south,bates_typology,bates_vulnerable,bates_vuln_zscore,market_cat,demo_change,hmda_denials_total,hmda_denials_black,hmda_denial_rate,hmda_black_denial_share,dpi,risk_tier,vendor_share_5mi,income_2023,home_val_2023,renter_share_2023,pct_black_2023,pct_hispanic_2023,pct_nonwhite_2023,total_units_2023,pop_2023,z_home_val,z_income,invest_tool_pressure,z_tools,z_vendor,z_denial,gent_pressure,pct_renter_2023,vuln_index,bates_vulnerable_v2,demo_pressure,bates_typology_v2,income_2013,home_val_2013,renter_share_2013,pct_black_2013,pct_hisp_2013,renter_share_2013,income_chg_pct,income_real_chg_pct,home_val_chg_pct,renter_share_chg,black_share_chg,hisp_share_chg,demo_change_real,real_gent_signal,bates_typology_v21
48113012102,Census Tract 121.02,3160,62237.0,23.2,67.8,91.0,36.9,52.2,0,0,0,0.5,0,,0,0,Stable,0,0.5103673465917471,Low,0,11.0,4.0,0.1833333333333333,0.3636363636363636,33.9079707829554,Moderate,0.0131940440856423,62237.0,159800.0,0.3689095127610209,0.2316455696202531,0.6784810126582278,0.9348101265822784,862.0,3160.0,-0.6976242667446546,-0.5124502083176392,0.0,-0.3569657034940823,0.0,-0.9784747980063608,-0.4615224713135595,0.3689095127610209,0.2361228968891575,0,0,Stable,,,,,,,,,,,,,0,0,Stable
48113016805,Census Tract 168.05,4142,95306.0,86.6,7.5,94.1,59.9,24.5,1,0,0,0.5,0,,0,0,Stable,0,0.2691423517286184,Accelerating,0,16.0,10.0,0.1839080459770115,0.625,31.54162368861595,Moderate,0.0236493887133299,95306.0,237100.0,0.5992485911083281,0.8655239014968614,0.0753259295026557,0.9886528247223564,1597.0,4142.0,-0.4140889325069018,0.2263387103218074,0.0,-0.3569657034940823,0.0,-0.9742781645439628,-0.1775878746704843,0.5992485911083281,0.1432666815095775,0,0,Historic Loss,,,,,,,,,,,,,0,0,Historic Loss
48113016529,Census Tract 165.29,3546,94469.0,38.8,43.5,82.3,17.2,11.9,1,0,0,0.5,0,,0,0,Stable,0,-0.4164937315940333,Accelerating,0,35.0,9.0,0.5072463768115942,0.2571428571428571,28.1536324738215,Moderate,0.0023311123896271,94469.0,287000.0,0.1719148936170212,0.3880428652002256,0.4348561759729272,0.9168076706147772,1175.0,3546.0,-0.2310564204957263,0.2076394353240386,0.0,-0.3569657034940823,0.0,1.3867843138657947,-0.1182013142160151,0.1719148936170212,0.3677294937185064,0,0,Historic Loss,,,,,,,,,,,,,0,0,Historic Loss
48113011604,Census Tract 116.04,3381,62392.0,16.7,79.7,96.4,28.6,10.1,1,0,0,0.5,0,,0,0,Stable,0,-0.2242351538375711,Low,0,13.0,1.0,0.3611111111111111,0.0769230769230769,30.43246915606549,Moderate,0.1153209644501728,62392.0,202800.0,0.2857142857142857,0.1570541259982253,0.7973972197574682,0.9544513457556936,1001.0,3381.0,-0.539900859600756,-0.5089873796143487,0.0,-0.3569657034940823,0.0,0.3196838196952846,-0.4054535716373723,0.2857142857142857,0.4456050309797997,0,0,Stable,,,,,,,,,,,,,0,0,Stable
48113018145,Census Tract 181.45,5305,133620.0,13.8,16.3,30.1,15.4,23.5,0,0,0,0.5,0,,0,0,Stable,0,-0.6956044091898002,Accelerating,0,20.0,3.0,0.2061855670103092,0.15,20.23622154242097,Low,0.0051814538240063,133620.0,347700.0,0.153933220147142,0.1300659754948162,0.1632422243166823,0.3952874646559849,1767.0,5305.0,-0.0084096573879437,1.0823052841145366,0.0,-0.3569657034940823,0.0,-0.8116045375479342,0.1783915150693332,0.153933220147142,-0.830594974702525,0,0,Historic Loss,,,,,,,,,,,,,0,0,Historic Loss
48113018149,Census Tract 181.49,3847,140398.0,27.5,22.6,50.1,14.6,58.5,0,0,0,0.5,0,,0,0,Stable,0,0.0639918391035815,Sustained,0,22.0,6.0,0.2716049382716049,0.2727272727272727,27.41115040009938,Moderate,0.0040528178626727,140398.0,355800.0,0.1457777777777777,0.2747595528983623,0.2264101897582532,0.6758513127112036,1125.0,3847.0,0.0213010309345116,1.2337314321848794,0.0,-0.3569657034940823,0.0,-0.3339029843558909,0.2266467929997783,0.1457777777777777,-0.4490494589938169,0,0,Historic Loss,,,,,,,,,,,,,0,0,Historic Loss
48113017010,Census Tract 170.10,5828,73907.0,17.7,65.4,83.1,26.9,19.8,1,0,0,0.5,0,,0,0,Stable,0,-0.1922859024322018,Low,0,67.0,7.0,0.4718309859154929,0.1044776119402985,29.123348293888867,Moderate,0.0199083571816421,73907.0,205000.0,0.2688787185354691,0.1655799588194921,0.6544269045984901,0.8213795470144132,1748.0,5828.0,-0.5318312899329286,-0.2517327182053787,0.0,-0.3569657034940823,0.0,1.128176092603659,-0.3383155569013902,0.2688787185354691,0.3354433103691242,0,0,Stable,,,,,,,,,,,,,0,0,Stable
48113017309,Census Tract 173.09,3142,76023.0,58.2,20.8,79.0,23.1,5.9,0,0,0,0.5,0,,0,0,Stable,0,-0.4957486617501305,Adjacent,0,29.0,7.0,0.3625,0.2413793103448276,26.94632608421751,Moderate,0.0199001591267237,76023.0,243900.0,0.230593607305936,0.5824315722469765,0.2081476766390833,0.9099299809038828,876.0,3142.0,-0.3891466262608899,-0.2044595211978772,0.0,-0.3569657034940823,0.0,0.3298256838960786,-0.2765576253643013,0.230593607305936,0.3098578520277404,0,0,Stable,,,,,,,,,,,,,0,0,Stable
48113018801,Census Tract 188.01,4559,68631.0,7.6,63.6,71.2,15.0,15.6,0,0,0,0.5,0,,0,0,Stable,0,-0.4707484212926089,Adjacent,0,27.0,2.0,0.3970588235294117,0.074074074074074,26.599903671122377,Moderate,0.0124258505049904,68631.0,211300.0,0.150392017106201,0.0758938363676244,0.6356657161658258,0.819697302039921,1403.0,4559.0,-0.5087229767932411,-0.3696029390993193,0.0,-0.3569657034940823,0.0,0.5821791284217196,-0.3596952025259847,0.150392017106201,0.2684156741585009,0,0,Stable,43849.0,93000.0,0.26442658875091307,0.06532093445225674,0.4960308459968247,0.26442658875091307,56.516682250450415,20.516682250450415,127.20430107526882,-0.11403457164471206,0.010572901915367736,0.1396348701690011,0,1,Stable
48113018802,Census Tract 188.02,1725,52959.0,23.2,38.3,61.5,82.3,16.8,0,0,0,0.5,0,,0,0,Stable,0,0.5993132361418022,Low,0,4.0,1.0,0.3076923076923077,0.25,25.028568165436926,Moderate,0.018862285588954,52959.0,204900.0,0.8231382978723404,0.2318840579710145,0.3826086956521739,0.6811594202898551,752.0,1725.0,-0.5321980885541935,-0.7197284322475067,0.0,-0.3569657034940823,0.0,-0.0703878803352576,-0.4554428649293649,0.8231382978723404,0.1569287390496352,1,0,Susceptible,50000.0,77500.0,0.6577540106951871,0.17291666666666666,0.4479166666666667,0.6577540106951871,5.918,-30.082,164.38709677419354,0.16538428717715326,0.05896739130434783,-0.06530797101449276,1,0,Susceptible
48113018900,Census Tract 189,5918,69125.0,10.1,48.1,58.2,32.6,23.8,0,0,0,0.5,0,,0,0,Stable,0,-0.2945853434559881,Adjacent,0,24.0,4.0,0.4067796610169492,0.1666666666666666,25.185898486066776,Moderate,0.0186828404498105,69125.0,226800.0,0.325782092772384,0.1008786752281176,0.4812436633997972,0.8543426833389659,1854.0,5918.0,-0.4518691904971845,-0.3585665689094772,0.0,-0.3569657034940823,0.0,0.6531620662976672,-0.3370372847749044,0.325782092772384,0.3378629269789283,0,0,Stable,45000.0,103300.0,0.42351716961498437,0.09519450800915331,0.48634630053394357,0.42351716961498437,53.61111111111111,17.611111111111107,119.55469506292353,-0.09773507684260035,0.005684167218964295,-0.005102637134146326,0,1,Stable
48113019013,Census Tract 190.13,4843,39131.0,14.9,78.5,93.4,100.0,23.8,0,0,0,0.5,0,,0,0,Stable,1,1.15113695234326,Low,0,1.0,0.0,0.25,0.0,31.34621330500952,Moderate,0.0186818261090054,39131.0,,1.0,0.1494941152178401,0.785257072062771,0.963245921949205,1489.0,4843.0,-0.3022153530211132,-1.0286574342417087,0.0,-0.3569657034940823,0.0,-0.4916653163682435,-0.4521811579913374,1.0,0.5401353521781422,1,0,Susceptible,25379.0,,1.0,0.10174273858921162,0.7820746887966805,1.0,54.18653217226841,18.186532172268407,,0.0,0.04775137662862855,0.0031823832660904383,0,0,Susceptible
48113019016,Census Tract 190.16,2419,66696.0,36.8,18.4,55.2,59.6,16.8,0,0,0,0.5,0,,0,0,Stable,0,-0.2056257818731703,Adjacent,0,8.0,2.0,0.1818181818181818,0.25,23.92592398100616,Low,0.1033572158709501,66696.0,239600.0,0.5961369622475856,0.3675072343943778,0.1843737081438611,0.6833402232327408,1139.0,2419.0,-0.4049189669752798,-0.4128324458145913,0.0,-0.3569657034940823,0.0,-0.9895386498617724,-0.3341711757685163,0.5961369622475856,-0.0789165224239824,0,0,Stable,29769.0,117700.0,0.6456504389465283,0.30467058459635016,0.2347664707701825,0.6456504389465283,124.04514763680339,88.04514763680339,103.56839422259982,-0.04951347669894268,0.06283664979802767,-0.05039276262632142,0,0,Stable
48113019020,Census Tract 190.20,7258,59519.0,13.0,34.0,47.0,50.4,14.0,0,0,0,0.5,0,,0,0,Stable,0,-0.4045663048719002,Adjacent,0,21.0,3.0,0.3,0.1428571428571428,22.19699931125728,Low,0.0190627618476298,59519.0,345100.0,0.5043273013375295,0.1295122623312207,0.3397630201157343,0.7273353540920364,2542.0,7258.0,-0.0179464215408306,-0.5731725851921143,0.0,-0.3569657034940823,0.0,-0.1265582051396559,-0.2388158197108398,0.5043273013375295,0.1355907781943097,0,0,Stable,66897.0,170300.0,0.3293153326904532,0.06377097729516289,0.13405725567620927,0.3293153326904532,-11.028895167197334,-47.028895167197334,102.64239577216676,0.17501196864707624,0.06574128503605785,0.20570576443952507,1,0,Stable
48113019023,Census Tract 190.23,5242,106902.0,4.3,15.6,19.9,35.6,2.2,0,0,0,0.5,0,,0,0,Stable,0,-0.9700718761250556,Accelerating,0,29.0,1.0,0.2959183673469387,0.0344827586206896,16.215001976258154,Low,0.0137424511210668,106902.0,357700.0,0.3558606124604013,0.0429225486455551,0.1556657764212132,0.3386112170927127,1894.0,5242.0,0.0282702047385443,0.485402978988626,0.0,-0.3569657034940823,0.0,-0.1563628672807654,0.0420038905321264,0.3558606124604013,-0.6321928190396022,0,0,Historic Loss,70116.0,166700.0,0.31431382193802265,0.052182952182952186,0.0735966735966736,0.31431382193802265,52.46448742084545,16.46448742084545,114.57708458308338,0.04154679052237864,-0.00926040353739705,0.08206910282453966,0,1,Historic Loss
48113019024,Census Tract 190.24,3949,99083.0,13.9,22.9,36.8,18.1,34.0,0,0,0,0.5,0,,0,0,Stable,0,-0.4361450936770137,Accelerating,0,29.0,0.0,0.2685185185185185,0.0,22.511584044982342,Low,0.0190627618476298,99083.0,329700.0,0.1810850439882698,0.1387693086857432,0.2291719422638642,0.5811597872879211,1364.0,3949.0,-0.0744334092156222,0.310720026530377,0.0,-0.3569657034940823,0.0,-0.3564404603576557,-0.0376131124663941,0.1810850439882698,-0.3356073803862671,0,0,Historic Loss,75363.0,145600.0,0.24081020255063765,0.11015370284117373,0.2016767582673498,0.24081020255063765,31.474330905086052,-4.5256690949139475,126.4423076923077,-0.05972515856236785,0.028615605844569486,0.02749518399651449,0,0,Historic Loss
48113019025,Census Tract 190.25,4710,104018.0,18.9,20.8,39.7,13.0,13.7,0,0,0,0.5,0,,0,0,Stable,0,-0.7972465629020744,Accelerating,0,40.0,8.0,0.3773584905660377,0.2,20.88753224690664,Low,0.0124274587665087,104018.0,289700.0,0.1302048909451421,0.1887473460721868,0.2084925690021231,0.667515923566879,1513.0,4710.0,-0.2211528577215745,0.4209720242770785,0.0,-0.3569657034940823,0.0,0.4383244952517437,-0.061401920006802,0.1302048909451421,-0.1420260193806353,0,0,Historic Loss,85391.0,136500.0,0.12855450236966826,0.08291906939749454,0.16822429906542055,0.12855450236966826,21.81377428534623,-14.18622571465377,112.23443223443223,0.0016503885754738379,0.10582827667469231,0.0402682699367026,0,0,Historic Loss
48113019026,Census Tract 190.26,5333,68242.0,6.8,20.7,27.5,19.8,25.7,0,0,0,0.5,0,,0,0,Stable,0,-0.6433138305131713,Adjacent,0,43.0,2.0,0.4056603773584906,0.0465116279069767,20.012907754091263,Low,0.0124274587665087,68242.0,278000.0,0.1977916466634661,0.0680667541721357,0.2073879617476092,0.5126570410650666,2083.0,5333.0,-0.2640682964095656,-0.3782935221030613,0.0,-0.3569657034940823,0.0,0.6449888978339635,-0.2762387101426338,0.1977916466634661,-0.0964926962858059,0,0,Stable,58650.0,136100.0,0.17145688800792863,0.08932108770034215,0.23806951197550874,0.17145688800792863,16.354646206308608,-19.645353793691392,104.26157237325495,0.026334758655537527,-0.021254333528206396,-0.030681550227899507,0,0,Stable
48113019027,Census Tract 190.27,7280,68996.0,19.8,15.7,35.5,68.0,25.6,0,0,0,0.5,0,,0,0,Stable,0,-0.1578382826056846,Adjacent,0,29.0,2.0,0.4461538461538462,0.0689655172413793,21.402399840059022,Low,0.0124212029645422,68996.0,281100.0,0.6798418972332015,0.1983516483516483,0.1565934065934066,0.746978021978022,2783.0,7280.0,-0.2526975391503543,-0.3614485360238287,0.0,-0.3569657034940823,0.0,0.9406779661439084,-0.2680476985821017,0.6798418972332015,0.285675993480141,0,0,Stable,49973.0,119600.0,0.5480349344978166,0.16272251308900523,0.14575916230366492,0.5480349344978166,38.066555940207714,2.0665559402077136,135.0334448160535,0.13180696273538495,0.03562913526264311,0.010834244289741668,1,0,Stable
48113019028,Census Tract 190.28,3531,83229.0,26.5,33.5,60.0,31.3,14.3,0,0,0,0.5,0,,0,0,Stable,0,-0.4502808394962341,Adjacent,0,15.0,0.0,0.2542372881355932,0.0,24.50325044958053,Low,0.0265032558265151,83229.0,268100.0,0.3125548726953468,0.2647975077881619,0.3347493627867459,0.7994902293967714,1139.0,3531.0,-0.3003813599147888,-0.0434714977403836,0.0,-0.3569657034940823,0.0,-0.4607240357556514,-0.2052427762787926,0.3125548726953468,0.0224546663824169,0,0,Stable,53250.0,114100.0,0.25222312045270817,0.11487018095987411,0.31864673485444533,0.25222312045270817,56.29859154929577,20.29859154929577,134.96932515337423,0.06033175224263865,0.14992732682828785,0.016102627932300606,1,1,Stable
48113021100,Census Tract 211,4704,26522.0,53.6,44.2,97.8,50.3,34.8,1,1,0,1.0,0,,0,0,Late,1,0.9457034791830256,Sustained,1,16.0,6.0,0.2909090909090909,0.375,63.01134564988013,High,0.1236183343420443,26522.0,116100.0,0.5025524673851389,0.5357142857142857,0.4415391156462585,0.9851190476190476,1763.0,4704.0,-0.8579152642374076,-1.3103529640468066,1.0,2.797046334227604,0.0,-0.1929413162721264,0.0714030000621067,0.5025524673851389,0.6300437438477166,1,1,Dynamic,,,,,,,,,,,,,0,0,Late
48113016632,Census Tract 166.32,3492,95651.0,58.4,31.9,90.3,26.0,13.8,1,0,0,0.5,0,,0,0,Stable,0,-0.2379571094664402,Accelerating,0,25.0,17.0,0.2941176470588235,0.68,29.753120067473887,Moderate,0.000290937499341,95651.0,270300.0,0.2600700525394046,0.5836197021764032,0.3190148911798396,0.9123711340206184,1142.0,3492.0,-0.2923117902469614,0.2340462967904218,0.0,-0.3569657034940823,0.0,-0.1695119829312547,-0.1330389782623516,0.2600700525394046,0.1314749669366029,0,0,Historic Loss,,,,,,,,,,,,,0,0,Historic Loss
48113016628,Census Tract 166.28,4889,75588.0,72.1,12.0,84.1,45.5,7.7,1,0,0,0.5,0,,0,0,Stable,0,-0.2268176797646544,Adjacent,0,30.0,13.0,0.3703703703703703,0.4333333333333333,28.02783065000533,Moderate,0.0236493887133299,75588.0,264300.0,0.4548104956268221,0.7212108815708734,0.1204745346696666,0.8930251585191246,2058.0,4889.0,-0.3143197075228542,-0.2141777823974344,0.0,-0.3569657034940823,0.0,0.3872962477005781,-0.2527977691058782,0.4548104956268221,0.3235678122204282,0,0,Stable,,,,,,,,,,,,,0,0,Stable
48113011901,Census Tract 119.01,3581,54906.0,19.9,69.7,89.6,18.8,39.7,0,0,0,0.5,0,,0,0,Stable,1,0.6838595070238696,Low,0,13.0,4.0,0.2765957446808511,0.3076923076923077,32.35054772960037,Moderate,0.0047896274242803,54906.0,200600.0,0.1880184331797235,0.1985478916503769,0.6972912594247417,0.9313041049986036,1085.0,3581.0,-0.5479704292685833,-0.6762308355681089,0.0,-0.3569657034940823,0.0,-0.2974594061402713,-0.4500887850095519,0.1880184331797235,0.3557722964403142,1,0,Susceptible,,,,,,,,,,,,,0,0,Susceptible
48113011902,Census Tract 119.02,4432,64167.0,7.5,79.4,86.9,31.0,20.2,0,0,0,0.5,0,,0,0,Stable,0,-0.1166513321235816,Low,0,14.0,4.0,0.28,0.2857142857142857,29.830450525551942,Moderate,0.0201737454484146,64167.0,154300.0,0.3096054888507719,0.0749097472924187,0.7944494584837545,0.9151624548736462,1166.0,4432.0,-0.7177981909142231,-0.4693324057540863,0.0,-0.3569657034940823,0.0,-0.2726010496310907,-0.4578038941320203,0.3096054888507719,0.3005526757569818,0,0,Stable,,,,,,,,,,,,,0,0,Stable
48113009204,Census Tract 92.04,2365,50773.0,27.9,58.3,86.2,41.0,33.5,0,0,0,0.5,0,,0,0,Stable,1,0.7412932757676785,Low,0,21.0,7.0,0.4666666666666667,0.3333333333333333,31.104591109832768,Moderate,0.0053042711101337,50773.0,178700.0,0.410025706940874,0.2790697674418604,0.5826638477801268,0.86892177589852,778.0,2365.0,-0.6282993273255922,-0.7685654873790749,0.0,-0.3569657034940823,0.0,1.0904654989556364,-0.5012875622822466,0.410025706940874,0.5329643620516528,1,0,Susceptible,,,,,,,,,,,,,0,0,Susceptible
48113011802,Census Tract 118.02,4068,44976.0,5.4,89.1,94.5,15.5,2.7,1,0,0,0.5,0,,0,0,Stable,0,0.0741431960222878,Low,0,8.0,0.0,0.32,0.0,29.3231519555156,Moderate,0.0201737454484146,44976.0,188800.0,0.154649947753396,0.0543264503441494,0.8908554572271387,0.945181907571288,957.0,4068.0,-0.5912526665778393,-0.8980752808821404,0.0,-0.3569657034940823,0.0,0.0194846393517792,-0.5206986793962994,0.154649947753396,0.4724967272488046,1,0,Susceptible,,,,,,,,,,,,,0,0,Susceptible
48113017307,Census Tract 173.07,4472,101417.0,49.5,21.5,71.0,11.2,84.2,0,0,0,0.5,0,,0,0,Stable,0,0.6521078280076205,Accelerating,0,29.0,7.0,0.3295454545454545,0.2413793103448276,33.76755954716902,Moderate,0.0045160411025894,101417.0,282800.0,0.1122362869198312,0.4856887298747764,0.215339892665474,0.8164132379248659,1185.0,4472.0,-0.2464619625888513,0.3628635245528291,0.0,-0.3569657034940823,0.0,0.0891869060408727,-0.0847872316414112,0.1122362869198312,0.0032426317144026,0,0,Historic Loss,,,,,,,,,,,,,0,0,Historic Loss
48113016627,Census Tract 166.27,2468,99107.0,64.9,29.1,94.0,8.0,17.3,1,0,0,0.5,0,,0,0,Stable,0,-0.3019913160704745,Accelerating,0,15.0,5.0,0.4054054054054054,0.3333333333333333,30.768083793076805,Moderate,0.0236603112043222,99107.0,222700.0,0.0801232665639445,0.6491085899513777,0.2909238249594814,0.940032414910859,649.0,2468.0,-0.4669079339690447,0.3112562064586285,0.0,-0.3569657034940823,0.0,0.6431270563692585,-0.174845151148029,0.0801232665639445,0.2494460921921975,0,0,Historic Loss,,,,,,,,,,,,,0,0,Historic Loss
48113011801,Census Tract 118.01,4873,56995.0,21.0,74.6,95.6,38.1,21.6,1,0,0,0.5,0,,0,0,Stable,0,0.5981351844712934,Low,0,17.0,3.0,0.320754716981132,0.1764705882352941,31.50002580332274,Moderate,0.0201737454484146,56995.0,181600.0,0.3805774278215223,0.2097270675148779,0.7459470552021342,0.955674122717012,1524.0,4873.0,-0.6176621673089107,-0.6295608409798903,0.0,-0.3569657034940823,0.0,0.0249956900873045,-0.4628133946766118,0.3805774278215223,0.4430766271796558,1,0,Susceptible,,,,,,,,,,,,,0,0,Susceptible
48113001601,Census Tract 16.01,2680,49750.0,37.8,23.6,61.4,98.0,33.9,0,0,0,0.5,0,,0,0,Susceptible,1,1.0227132166777884,Adjacent,0,13.0,3.0,0.4814814814814814,0.2307692307692307,26.806601847306204,Moderate,0.1996888989636197,49750.0,,0.980106100795756,0.3783582089552239,0.2361940298507462,0.6985074626865672,1508.0,2680.0,-0.3022153530211132,-0.7914201568207924,0.0,-0.3569657034940823,0.0,1.1986453837641062,-0.3928718386361083,0.980106100795756,0.4033288523430516,1,0,Susceptible,,,,,,,,,,,,,0,0,Susceptible
48113007828,Census Tract 78.28,4733,60000.0,61.7,11.1,72.8,98.2,27.9,0,0,0,0.5,0,,0,0,Stable,0,0.4702792590105819,Low,0,1.0,1.0,1.0,1.0,28.17149426265051,Moderate,0.1033572158709501,60000.0,,0.9822627037392138,0.6116627931544475,0.1111345869427424,0.8383688992182547,2086.0,4733.0,-0.3022153530211132,-0.5624266457967418,0.0,-0.3569657034940823,0.0,4.984941352060571,-0.3356234608800956,0.9822627037392138,1.0880338014033275,0,0,Stable,,,,,,,,,,,,,0,0,Stable
48113013013,Census Tract 130.13,4571,179330.0,2.2,3.7,5.9,9.9,24.7,0,0,0,0.5,0,,0,0,Stable,0,-0.935833204509646,Sustained,0,11.0,0.0,0.11,0.0,16.126741767336878,Low,0.010778539295204,179330.0,694200.0,0.0987812700449005,0.0216582804637934,0.0369722161452636,0.1284182892146138,1559.0,4571.0,1.262547565294868,2.103504639130083,0.0,-0.3569657034940823,0.0,-1.5139652278082891,0.878526381762204,0.0987812700449005,-1.528661403018018,0,0,Historic Loss,,,,,,,,,,,,,0,0,Historic Loss
48113002703,Census Tract 27.03,5226,29124.0,70.7,23.1,93.8,58.6,28.1,0,0,0,0.5,0,,0,0,Stable,0,0.8692311438225628,Adjacent,0,20.0,8.0,0.2298850574712643,0.4,31.86781833912168,Moderate,0.1318926777956452,29124.0,110600.0,0.5863591756624141,0.7020665901262916,0.2311519326444699,0.9705319556065825,2038.0,5226.0,-0.878089188406976,-1.2522221234922135,0.0,-0.3569657034940823,0.0,-0.6385474875521585,-0.7096281726890156,0.5863591756624141,0.5393904756880554,1,0,Susceptible,,,,,,,,,,,,,0,0,Susceptible
48113020900,Census Tract 209,2404,32447.0,58.1,26.2,84.3,84.2,36.8,1,1,0,1.0,0,,0,0,Late,1,1.153799163129555,Sustained,1,20.0,6.0,0.4347826086956521,0.3,62.0187834607011,High,0.1519991791814813,32447.0,,0.8418032786885246,0.5806988352745425,0.2616472545757071,0.9392678868552412,1220.0,2404.0,-0.3022153530211132,-1.1779835442597335,1.0,2.797046334227604,0.0,0.8576435729547973,0.298990323934578,0.8418032786885246,0.7333733860604089,1,1,Dynamic,,,,,,,,,,,,,0,0,Late
48113018147,Census Tract 181.47,5137,114020.0,15.5,50.4,65.9,5.5,47.1,0,0,0,0.5,0,,0,0,Stable,0,-0.0680310392831036,Accelerating,0,26.0,7.0,0.3132530120481928,0.2692307692307692,28.979427265274804,Moderate,0.0128973299230811,114020.0,297500.0,0.0553385416666666,0.155343585750438,0.5043799883200312,0.8102005061319837,1536.0,5137.0,-0.1925425652629138,0.6444250093758642,0.0,-0.3569657034940823,0.0,-0.0297828262597891,0.0044749286284256,0.0553385416666666,-0.0987178193507438,0,0,Historic Loss,,,,,,,,,,,,,0,0,Historic Loss
48113021000,Census Tract 210,5530,45344.0,42.5,53.3,95.8,30.9,31.7,1,1,0,0.5,0,,0,0,Late,1,0.7080530132036666,Sustained,1,40.0,19.0,0.3305785123966942,0.475,48.59564809296406,Moderate,0.1710187357814762,45344.0,98000.0,0.3093980992608237,0.4254972875226039,0.5334538878842676,0.9698010849909584,1894.0,5530.0,-0.924305814686351,-0.8898538553156184,1.0,2.797046334227604,0.0,0.0967304413968358,0.1532910845877736,0.3093980992608237,0.5289507318553619,1,0,Late,,,,,,,,,,,,,0,0,Late
48113017308,Census Tract 173.08,4887,107826.0,37.4,29.2,66.6,15.6,77.8,0,0,0,0.5,0,,0,0,Stable,0,0.5434554354646155,Accelerating,0,39.0,12.0,0.4105263157894737,0.3076923076923077,32.32549227789504,Moderate,0.0199001591267237,107826.0,281100.0,0.1560734463276836,0.3742582361366892,0.2922038060159607,0.8099038264784121,1416.0,4887.0,-0.2526975391503543,0.5060459062263063,0.0,-0.3569657034940823,0.0,0.6805206723130116,-0.051174088019568,0.1560734463276836,0.0526856909680799,0,0,Historic Loss,,,,,,,,,,,,,0,0,Historic Loss
48113017203,Census Tract 172.03,5606,71843.0,43.7,36.9,80.6,53.7,5.9,0,0,0,0.5,0,,0,0,Stable,0,-0.2170788502456757,Adjacent,0,26.0,10.0,0.6666666666666666,0.3846153846153846,27.226369957764906,Moderate,0.0201737454484146,71843.0,223100.0,0.5374541644840231,0.4373885123082411,0.3685337138779879,0.8383874420264003,1909.0,5606.0,-0.4654407394839851,-0.2978441920350022,0.0,-0.3569657034940823,0.0,2.550893943869987,-0.3266067327016659,0.5374541644840231,0.6098577880619533,0,0,Stable,,,,,,,,,,,,,0,0,Stable
48113017311,Census Tract 173.11,3015,55368.0,27.5,37.5,65.0,15.2,0.0,0,0,0,0.5,0,,0,0,Stable,0,-0.2335570125367499,Adjacent,0,23.0,3.0,0.2613636363636363,0.1304347826086956,23.877042880418824,Low,0.0122319172016643,55368.0,199600.0,0.1519230769230769,0.2749585406301824,0.3754560530679933,0.690547263681592,1040.0,3015.0,-0.5516384154812322,-0.6659093719492688,0.0,-0.3569657034940823,0.0,-0.4086864274526559,-0.448792214279269,0.1519230769230769,0.0335519025519539,0,0,Stable,,,,,,,,,,,,,0,0,Stable
48113017314,Census Tract 173.14,8558,76667.0,26.7,53.2,79.9,15.9,47.9,1,0,0,0.5,0,,0,0,Stable,0,0.1585701636895542,Adjacent,0,80.0,44.0,0.2588996763754045,0.55,31.51381932475231,Moderate,0.0198091240241304,76667.0,231800.0,0.1594259115593483,0.259172703902781,0.5324842252862818,0.8806964243982239,2578.0,8558.0,-0.4335292594339405,-0.1900720264564636,0.0,-0.3569657034940823,0.0,-0.4266786137223785,-0.2884946732895156,0.1594259115593483,0.1489506755110027,0,0,Stable,,,,,,,,,,,,,0,0,Stable
48113017006,Census Tract 170.06,5883,59703.0,8.3,41.2,49.5,14.9,12.4,1,0,0,0.5,0,,0,0,Stable,0,-0.716528986999502,Adjacent,0,27.0,4.0,0.3970588235294117,0.1481481481481481,22.466497379981508,Low,9.923315751163728e-05,59703.0,185400.0,0.1488294314381271,0.082610912799592,0.4118646948835628,0.5323814380418155,1196.0,5883.0,-0.6037238197008452,-0.5690618724088533,0.0,-0.3569657034940823,0.0,0.5821791284217196,-0.4428102308710297,0.1488294314381271,-0.0388816278771155,0,0,Stable,,,,,,,,,,,,,0,0,Stable
48113012101,Census Tract 121.01,3236,46483.0,53.0,44.0,97.0,75.0,38.6,0,0,0,0.5,0,,0,0,Stable,1,1.216357805093455,Low,0,10.0,5.0,0.4347826086956521,0.5,33.5301361379472,Moderate,0.0126794003997888,46483.0,253800.0,0.75,0.5299752781211372,0.4403584672435105,0.9703337453646476,1056.0,3236.0,-0.3528335627556667,-0.864407649554019,0.0,-0.3569657034940823,0.0,0.8576435729547973,-0.4288350852265087,0.75,0.6838903421886242,1,0,Susceptible,,,,,,,,,,,,,0,0,Susceptible
