GEOID,NAMELSAD,population,median_income,pct_black,pct_hispanic,pct_nonwhite,pct_renter,rent_burden_pct,south_of_i30,tif_present,oz_designated,redline_legacy,in_pid,pid_name,pid_north,pid_south,bates_typology,bates_vulnerable,bates_vuln_zscore,market_cat,demo_change,hmda_denials_total,hmda_denials_black,hmda_denial_rate,hmda_black_denial_share,dpi,risk_tier,vendor_share_5mi
48113012102,Census Tract 121.02,3160,62237.0,23.2,67.8,91.0,36.9,52.2,0,0,0,0.5,0,,0,0,Stable,0,0.5103673465917471,Low,0,11.0,4.0,0.18333333333333332,0.36363636363636365,33.9079707829554,Moderate,0.0131940440856423
48113016805,Census Tract 168.05,4142,95306.0,86.6,7.5,94.1,59.9,24.5,1,0,0,0.5,0,,0,0,Stable,0,0.2691423517286184,Accelerating,0,16.0,10.0,0.1839080459770115,0.625,31.54162368861595,Moderate,0.0236493887133299
48113016529,Census Tract 165.29,3546,94469.0,38.8,43.5,82.3,17.2,11.9,1,0,0,0.5,0,,0,0,Stable,0,-0.4164937315940333,Accelerating,0,35.0,9.0,0.5072463768115942,0.2571428571428571,28.1536324738215,Moderate,0.0023311123896271
48113011604,Census Tract 116.04,3381,62392.0,16.7,79.7,96.4,28.6,10.1,1,0,0,0.5,0,,0,0,Stable,0,-0.22423515383757114,Low,0,13.0,1.0,0.3611111111111111,0.07692307692307693,30.432469156065494,Moderate,0.1153209644501728
48113018145,Census Tract 181.45,5305,133620.0,13.8,16.3,30.1,15.4,23.5,0,0,0,0.5,0,,0,0,Stable,0,-0.6956044091898002,Accelerating,0,20.0,3.0,0.20618556701030927,0.15,20.236221542420978,Low,0.0051814538240063
48113018149,Census Tract 181.49,3847,140398.0,27.5,22.6,50.1,14.6,58.5,0,0,0,0.5,0,,0,0,Stable,0,0.06399183910358158,Sustained,0,22.0,6.0,0.2716049382716049,0.2727272727272727,27.41115040009938,Moderate,0.0040528178626727
48113017010,Census Tract 170.10,5828,73907.0,17.7,65.4,83.1,26.9,19.8,1,0,0,0.5,0,,0,0,Stable,0,-0.19228590243220187,Low,0,67.0,7.0,0.47183098591549294,0.1044776119402985,29.123348293888867,Moderate,0.0199083571816421
48113017309,Census Tract 173.09,3142,76023.0,58.2,20.8,79.0,23.1,5.9,0,0,0,0.5,0,,0,0,Stable,0,-0.4957486617501305,Adjacent,0,29.0,7.0,0.3625,0.2413793103448276,26.94632608421751,Moderate,0.0199001591267237
48113018801,Census Tract 188.01,4559,68631.0,7.6,63.6,71.2,15.0,15.6,0,0,0,0.5,0,,0,0,Stable,0,-0.4707484212926089,Adjacent,0,27.0,2.0,0.39705882352941174,0.07407407407407407,26.599903671122377,Moderate,0.0124258505049904
48113018802,Census Tract 188.02,1725,52959.0,23.2,38.3,61.5,82.3,16.8,0,0,0,0.5,0,,0,0,Stable,0,0.5993132361418022,Low,0,4.0,1.0,0.3076923076923077,0.25,25.028568165436926,Moderate,0.018862285588954
48113018900,Census Tract 189,5918,69125.0,10.1,48.1,58.2,32.6,23.8,0,0,0,0.5,0,,0,0,Stable,0,-0.2945853434559881,Adjacent,0,24.0,4.0,0.4067796610169492,0.16666666666666666,25.185898486066776,Moderate,0.0186828404498105
48113019013,Census Tract 190.13,4843,39131.0,14.9,78.5,93.4,100.0,23.8,0,0,0,0.5,0,,0,0,Stable,1,1.15113695234326,Low,0,1.0,0.0,0.25,0.0,31.346213305009513,Moderate,0.0186818261090054
48113019016,Census Tract 190.16,2419,66696.0,36.8,18.4,55.2,59.6,16.8,0,0,0,0.5,0,,0,0,Stable,0,-0.20562578187317032,Adjacent,0,8.0,2.0,0.18181818181818182,0.25,23.925923981006157,Low,0.1033572158709501
48113019020,Census Tract 190.20,7258,59519.0,13.0,34.0,47.0,50.4,14.0,0,0,0,0.5,0,,0,0,Stable,0,-0.4045663048719002,Adjacent,0,21.0,3.0,0.3,0.14285714285714285,22.196999311257276,Low,0.0190627618476298
48113019023,Census Tract 190.23,5242,106902.0,4.3,15.6,19.9,35.6,2.2,0,0,0,0.5,0,,0,0,Stable,0,-0.9700718761250557,Accelerating,0,29.0,1.0,0.29591836734693877,0.034482758620689655,16.215001976258154,Low,0.0137424511210668
48113019024,Census Tract 190.24,3949,99083.0,13.9,22.9,36.8,18.1,34.0,0,0,0,0.5,0,,0,0,Stable,0,-0.43614509367701376,Accelerating,0,29.0,0.0,0.26851851851851855,0.0,22.511584044982342,Low,0.0190627618476298
48113019025,Census Tract 190.25,4710,104018.0,18.9,20.8,39.7,13.0,13.7,0,0,0,0.5,0,,0,0,Stable,0,-0.7972465629020744,Accelerating,0,40.0,8.0,0.37735849056603776,0.2,20.88753224690664,Low,0.0124274587665087
48113019026,Census Tract 190.26,5333,68242.0,6.8,20.7,27.5,19.8,25.7,0,0,0,0.5,0,,0,0,Stable,0,-0.6433138305131713,Adjacent,0,43.0,2.0,0.4056603773584906,0.046511627906976744,20.012907754091263,Low,0.0124274587665087
48113019027,Census Tract 190.27,7280,68996.0,19.8,15.7,35.5,68.0,25.6,0,0,0,0.5,0,,0,0,Stable,0,-0.1578382826056846,Adjacent,0,29.0,2.0,0.4461538461538462,0.06896551724137931,21.402399840059026,Low,0.0124212029645422
48113019028,Census Tract 190.28,3531,83229.0,26.5,33.5,60.0,31.3,14.3,0,0,0,0.5,0,,0,0,Stable,0,-0.45028083949623415,Adjacent,0,15.0,0.0,0.2542372881355932,0.0,24.50325044958053,Low,0.0265032558265151
48113021100,Census Tract 211,4704,26522.0,53.6,44.2,97.8,50.3,34.8,1,1,0,1.0,0,,0,0,Late,1,0.9457034791830257,Sustained,1,16.0,6.0,0.2909090909090909,0.375,63.01134564988013,High,0.1236183343420443
48113016632,Census Tract 166.32,3492,95651.0,58.4,31.9,90.3,26.0,13.8,1,0,0,0.5,0,,0,0,Stable,0,-0.23795710946644022,Accelerating,0,25.0,17.0,0.29411764705882354,0.68,29.753120067473887,Moderate,0.000290937499341
48113016628,Census Tract 166.28,4889,75588.0,72.1,12.0,84.1,45.5,7.7,1,0,0,0.5,0,,0,0,Stable,0,-0.22681767976465447,Adjacent,0,30.0,13.0,0.37037037037037035,0.43333333333333335,28.02783065000533,Moderate,0.0236493887133299
48113011901,Census Tract 119.01,3581,54906.0,19.9,69.7,89.6,18.8,39.7,0,0,0,0.5,0,,0,0,Stable,1,0.6838595070238696,Low,0,13.0,4.0,0.2765957446808511,0.3076923076923077,32.35054772960037,Moderate,0.0047896274242803
48113011902,Census Tract 119.02,4432,64167.0,7.5,79.4,86.9,31.0,20.2,0,0,0,0.5,0,,0,0,Stable,0,-0.11665133212358166,Low,0,14.0,4.0,0.28,0.2857142857142857,29.830450525551942,Moderate,0.0201737454484146
48113009204,Census Tract 92.04,2365,50773.0,27.9,58.3,86.2,41.0,33.5,0,0,0,0.5,0,,0,0,Stable,1,0.7412932757676785,Low,0,21.0,7.0,0.4666666666666667,0.3333333333333333,31.104591109832768,Moderate,0.0053042711101337
48113011802,Census Tract 118.02,4068,44976.0,5.4,89.1,94.5,15.5,2.7,1,0,0,0.5,0,,0,0,Stable,0,0.0741431960222878,Low,0,8.0,0.0,0.32,0.0,29.323151955515602,Moderate,0.0201737454484146
48113017307,Census Tract 173.07,4472,101417.0,49.5,21.5,71.0,11.2,84.2,0,0,0,0.5,0,,0,0,Stable,0,0.6521078280076205,Accelerating,0,29.0,7.0,0.32954545454545453,0.2413793103448276,33.76755954716902,Moderate,0.0045160411025894
48113016627,Census Tract 166.27,2468,99107.0,64.9,29.1,94.0,8.0,17.3,1,0,0,0.5,0,,0,0,Stable,0,-0.3019913160704745,Accelerating,0,15.0,5.0,0.40540540540540543,0.3333333333333333,30.768083793076805,Moderate,0.0236603112043222
48113011801,Census Tract 118.01,4873,56995.0,21.0,74.6,95.6,38.1,21.6,1,0,0,0.5,0,,0,0,Stable,0,0.5981351844712934,Low,0,17.0,3.0,0.32075471698113206,0.17647058823529413,31.50002580332274,Moderate,0.0201737454484146
48113001601,Census Tract 16.01,2680,49750.0,37.8,23.6,61.4,98.0,33.9,0,0,0,0.5,0,,0,0,Susceptible,1,1.0227132166777884,Adjacent,0,13.0,3.0,0.48148148148148145,0.23076923076923078,26.806601847306204,Moderate,0.1996888989636197
48113007828,Census Tract 78.28,4733,60000.0,61.7,11.1,72.8,98.2,27.9,0,0,0,0.5,0,,0,0,Stable,0,0.47027925901058193,Low,0,1.0,1.0,1.0,1.0,28.17149426265051,Moderate,0.1033572158709501
48113013013,Census Tract 130.13,4571,179330.0,2.2,3.7,5.9,9.9,24.7,0,0,0,0.5,0,,0,0,Stable,0,-0.935833204509646,Sustained,0,11.0,0.0,0.11,0.0,16.126741767336878,Low,0.010778539295204
48113002703,Census Tract 27.03,5226,29124.0,70.7,23.1,93.8,58.6,28.1,0,0,0,0.5,0,,0,0,Stable,0,0.8692311438225628,Adjacent,0,20.0,8.0,0.22988505747126436,0.4,31.867818339121673,Moderate,0.1318926777956452
48113020900,Census Tract 209,2404,32447.0,58.1,26.2,84.3,84.2,36.8,1,1,0,1.0,0,,0,0,Late,1,1.153799163129555,Sustained,1,20.0,6.0,0.43478260869565216,0.3,62.0187834607011,High,0.1519991791814813
48113018147,Census Tract 181.47,5137,114020.0,15.5,50.4,65.9,5.5,47.1,0,0,0,0.5,0,,0,0,Stable,0,-0.06803103928310367,Accelerating,0,26.0,7.0,0.3132530120481928,0.2692307692307692,28.979427265274804,Moderate,0.0128973299230811
48113021000,Census Tract 210,5530,45344.0,42.5,53.3,95.8,30.9,31.7,1,1,0,0.5,0,,0,0,Late,1,0.7080530132036666,Sustained,1,40.0,19.0,0.3305785123966942,0.475,48.59564809296406,Moderate,0.1710187357814762
48113017308,Census Tract 173.08,4887,107826.0,37.4,29.2,66.6,15.6,77.8,0,0,0,0.5,0,,0,0,Stable,0,0.5434554354646155,Accelerating,0,39.0,12.0,0.4105263157894737,0.3076923076923077,32.32549227789504,Moderate,0.0199001591267237
48113017203,Census Tract 172.03,5606,71843.0,43.7,36.9,80.6,53.7,5.9,0,0,0,0.5,0,,0,0,Stable,0,-0.21707885024567575,Adjacent,0,26.0,10.0,0.6666666666666666,0.38461538461538464,27.226369957764902,Moderate,0.0201737454484146
48113017311,Census Tract 173.11,3015,55368.0,27.5,37.5,65.0,15.2,0.0,0,0,0,0.5,0,,0,0,Stable,0,-0.23355701253674993,Adjacent,0,23.0,3.0,0.26136363636363635,0.13043478260869565,23.877042880418824,Low,0.0122319172016643
48113017314,Census Tract 173.14,8558,76667.0,26.7,53.2,79.9,15.9,47.9,1,0,0,0.5,0,,0,0,Stable,0,0.15857016368955423,Adjacent,0,80.0,44.0,0.2588996763754045,0.55,31.51381932475231,Moderate,0.0198091240241304
48113017006,Census Tract 170.06,5883,59703.0,8.3,41.2,49.5,14.9,12.4,1,0,0,0.5,0,,0,0,Stable,0,-0.716528986999502,Adjacent,0,27.0,4.0,0.39705882352941174,0.14814814814814814,22.466497379981508,Low,9.923315751163728e-05
48113012101,Census Tract 121.01,3236,46483.0,53.0,44.0,97.0,75.0,38.6,0,0,0,0.5,0,,0,0,Stable,1,1.216357805093455,Low,0,10.0,5.0,0.43478260869565216,0.5,33.5301361379472,Moderate,0.0126794003997888
48113017820,Census Tract 178.20,4382,89766.0,21.2,53.2,74.4,19.6,8.4,0,0,0,0.5,0,,0,0,Stable,0,-0.5243026681879537,Accelerating,0,16.0,2.0,0.2962962962962963,0.125,26.403681836810357,Moderate,0.0094746593844327
48113016806,Census Tract 168.06,6177,70357.0,64.4,27.1,91.5,34.6,16.4,1,0,0,0.5,0,,0,0,Stable,0,-0.1091672789640012,Adjacent,0,38.0,27.0,0.36538461538461536,0.7105263157894737,30.23638555491597,Moderate,0.0236493887133299
48113016631,Census Tract 166.31,5606,117302.0,84.5,8.5,93.0,5.2,82.8,1,0,0,0.5,0,,0,0,Stable,0,0.7701674471903914,Accelerating,0,57.0,37.0,0.4222222222222222,0.6491228070175439,37.47039281719285,Moderate,0.0006199455395022
48113020402,Census Tract 204.02,6338,93842.0,35.6,16.8,52.4,88.1,16.6,1,1,0,1.0,1,South Side PID - Standard,0,1,Historic Loss,0,0.012798673649145942,Sustained,1,13.0,2.0,0.203125,0.15384615384615385,61.734639054853616,High,0.196520268955875
48113017204,Census Tract 172.04,5350,72437.0,39.1,45.4,84.5,22.9,19.6,1,0,0,0.5,0,,0,0,Stable,0,-0.2179301134803292,Adjacent,0,7.0,0.0,0.20588235294117646,0.0,29.347363723102905,Moderate,0.0198091240241304
48113017315,Census Tract 173.15,7095,93240.0,39.8,43.6,83.4,20.0,6.2,1,0,0,0.5,0,,0,0,Stable,0,-0.47877946506222435,Accelerating,0,44.0,20.0,0.36363636363636365,0.45454545454545453,27.74764537348412,Moderate,0.0199083571816421
48113017310,Census Tract 173.10,3650,118372.0,35.2,34.1,69.3,11.1,65.9,0,0,0,0.5,0,,0,0,Stable,0,0.3275138833076449,Accelerating,0,20.0,4.0,0.3125,0.2,31.548381586404407,Moderate,0.0199001591267237
48113017008,Census Tract 170.08,6756,87670.0,34.4,39.6,74.0,3.9,71.3,1,0,0,0.5,0,,0,0,Stable,0,0.3977218849811504,Accelerating,0,77.0,19.0,0.33771929824561403,0.24675324675324675,32.93820383656043,Moderate,0.0154833511816459
48113018155,Census Tract 181.55,6603,127176.0,15.1,22.9,38.0,15.0,36.3,0,0,0,0.5,0,,0,0,Stable,0,-0.41358483948475294,Accelerating,0,86.0,8.0,0.25825825825825827,0.09302325581395349,22.962789179057207,Low,0.0040528178626727
48113017815,Census Tract 178.15,3481,67978.0,18.6,39.3,57.9,51.8,20.6,0,0,0,0.5,0,,0,0,Stable,0,-0.18519892695257023,Adjacent,0,11.0,2.0,0.14102564102564102,0.18181818181818182,24.79741052505215,Low,0.0094684035824662
48113016709,Census Tract 167.09,3873,46259.0,38.0,51.4,89.4,57.3,43.0,1,0,0,0.5,0,,0,0,Susceptible,1,1.070682459524894,Adjacent,0,13.0,4.0,0.3611111111111111,0.3076923076923077,32.662138489065526,Moderate,0.1191574270106766
48113019029,Census Tract 190.29,6130,75375.0,6.1,33.9,40.0,28.8,34.4,0,0,0,0.5,0,,0,0,Stable,0,-0.30872051845046855,Adjacent,0,25.0,4.0,0.25510204081632654,0.16,23.11383288566696,Low,0.0137487069230333
48113019031,Census Tract 190.31,5327,107870.0,11.0,23.8,34.8,25.2,28.2,0,0,0,0.5,0,,0,0,Stable,0,-0.4902115067915322,Accelerating,0,41.0,4.0,0.2827586206896552,0.0975609756097561,21.55249181606823,Low,0.0255619290678098
48113019034,Census Tract 190.34,5066,40833.0,40.6,21.3,61.9,75.2,34.3,0,0,0,0.5,0,,0,0,Susceptible,1,0.8367140951709058,Adjacent,0,18.0,3.0,0.32142857142857145,0.16666666666666666,26.936195440708637,Moderate,0.0512853069447158
48113019035,Census Tract 190.35,6266,36697.0,39.1,38.0,77.1,88.0,45.8,0,0,0,0.5,0,,0,0,Stable,1,1.275164522151764,Low,0,11.0,1.0,0.3333333333333333,0.09090909090909091,30.80373885242922,Moderate,0.051285900865429
48113019036,Census Tract 190.36,2612,148933.0,5.1,9.2,14.3,18.5,33.2,0,0,0,0.5,0,,0,0,Stable,0,-0.6441461750285432,Sustained,0,14.0,0.0,0.20588235294117646,0.0,18.489560816193396,Low,0.0255619290678098
48113019037,Census Tract 190.37,2831,92138.0,3.4,20.2,23.6,20.2,27.5,0,0,0,0.5,0,,0,0,Stable,0,-0.6437974105587392,Accelerating,0,24.0,3.0,0.2696629213483146,0.125,19.519156940146615,Low,0.0265032558265151
48113019202,Census Tract 192.02,4645,95809.0,9.2,29.2,38.4,38.3,23.8,0,0,0,0.5,0,,0,0,Stable,0,-0.41950467912448536,Accelerating,0,19.0,1.0,0.21348314606741572,0.05263157894736842,21.72061840909578,Low,0.0987756100456159
48113019203,Census Tract 192.03,3783,128705.0,1.3,19.8,21.1,20.7,12.9,0,0,0,0.5,0,,0,0,Stable,0,-0.9078125545907285,Accelerating,0,32.0,1.0,0.3137254901960784,0.03125,17.5482731305754,Low,0.0978542894784865
48113017101,Census Tract 171.01,6381,50473.0,9.8,72.9,82.7,27.8,32.3,1,0,0,0.5,0,,0,0,Susceptible,1,0.5761139382058854,Adjacent,0,18.0,4.0,0.3,0.2222222222222222,30.366094258651955,Moderate,0.0199083571816421
48113017201,Census Tract 172.01,6106,50350.0,18.4,70.2,88.6,50.4,26.2,1,0,0,0.5,0,,0,0,Stable,0,0.720517828475651,Low,0,15.0,0.0,0.32608695652173914,0.0,30.758095549667825,Moderate,0.0201737454484146
48113019205,Census Tract 192.05,4727,174107.0,6.0,6.5,12.5,20.4,23.1,0,0,0,0.5,0,,0,0,Stable,0,-0.8139693914162967,Sustained,0,23.0,0.0,0.1619718309859155,0.0,17.113796588278994,Low,0.1068752088568093
48113019208,Census Tract 192.08,5578,55142.0,21.7,60.2,81.9,69.0,30.3,0,0,0,0.5,0,,0,0,Susceptible,1,0.8915784976730448,Adjacent,0,20.0,1.0,0.3076923076923077,0.05,30.016045252529278,Moderate,0.1057191567655621
48113017400,Census Tract 174,5528,74032.0,20.0,41.8,61.8,21.8,32.1,0,0,0,0.5,0,,0,0,Stable,0,-0.21625288924197433,Adjacent,0,29.0,4.0,0.19205298013245034,0.13793103448275862,26.687346981880864,Moderate,0.0276160352257986
48113017704,Census Tract 177.04,6688,66287.0,21.4,50.8,72.2,45.3,23.7,0,0,0,0.5,0,,0,0,Stable,0,-0.06328198198479777,Adjacent,0,19.0,1.0,0.25675675675675674,0.05263157894736842,27.625428273896325,Moderate,0.0125965386259484
48113017500,Census Tract 175,3439,107632.0,11.8,36.8,48.6,14.1,0.0,0,0,0,0.5,0,,0,0,Stable,0,-0.9405875723183814,Accelerating,0,28.0,3.0,0.29473684210526313,0.10714285714285714,21.00649431413145,Low,0.0125965386259484
48113017805,Census Tract 178.05,5812,59888.0,35.0,51.0,86.0,48.7,31.6,0,0,0,0.5,0,,0,0,Stable,0,0.2208287079540761,Adjacent,0,23.0,0.0,0.323943661971831,0.0,30.869995438209667,Moderate,0.0126794003997888
48113017806,Census Tract 178.06,5115,61834.0,9.2,76.3,85.5,46.7,13.5,0,0,0,0.5,0,,0,0,Stable,0,-0.10626167593998054,Adjacent,0,13.0,2.0,0.2653061224489796,0.15384615384615385,28.881975012869187,Moderate,0.0082549883205058
48113017602,Census Tract 176.02,3962,76137.0,14.3,56.7,71.0,12.9,48.8,0,0,0,0.5,0,,0,0,Stable,0,0.06951043552422095,Adjacent,0,28.0,1.0,0.37333333333333335,0.03571428571428571,30.05082488766621,Moderate,0.0127704355023821
48113019210,Census Tract 192.10,4753,213952.0,0.7,3.8,4.5,4.4,0.0,0,0,0,0.5,0,,0,0,Stable,0,-1.4124663579070893,Sustained,0,25.0,0.0,0.2032520325203252,0.0,13.287878372610082,Low,0.0645043122209226
48113019211,Census Tract 192.11,5985,79474.0,12.8,28.0,40.8,47.7,13.6,0,0,0,0.5,0,,0,0,Stable,0,-0.48921123480632417,Adjacent,0,24.0,1.0,0.2823529411764706,0.041666666666666664,21.06978986230074,Low,0.048072870924957
48113019301,Census Tract 193.01,3373,,0.0,6.6,6.6,3.9,0.0,0,0,0,0.0,0,,0,0,Stable,0,-0.8450862783965132,Adjacent,0,8.0,0.0,0.13559322033898305,0.0,1.155,Low,0.1172893570581533
48113019400,Census Tract 194,4360,190159.0,0.0,12.7,12.7,29.6,50.6,0,0,0,0.0,0,,0,0,Stable,0,-0.2686571435258917,Sustained,0,17.0,0.0,0.22077922077922077,0.0,7.536128105460138,Low,0.1502083278663462
48113019501,Census Tract 195.01,7425,,0.0,1.8,1.8,4.1,0.0,0,0,0,0.0,0,,0,0,Stable,0,-0.8855887170950609,Adjacent,0,34.0,0.0,0.2556390977443609,0.0,0.315,Low,0.1299917375235317
48113017811,Census Tract 178.11,5137,100750.0,18.1,25.0,43.1,12.0,46.2,0,0,0,0.5,0,,0,0,Stable,0,-0.2276133152939988,Accelerating,0,23.0,1.0,0.25,0.043478260869565216,24.895066548043697,Low,0.0091094440394353
48113017812,Census Tract 178.12,2060,78079.0,20.6,28.4,49.0,28.9,53.8,0,0,0,0.5,0,,0,0,Stable,0,0.09866103364780388,Adjacent,0,16.0,0.0,0.41025641025641024,0.0,26.72580450430998,Moderate,0.0094746593844327
48113017808,Census Tract 178.08,4435,83180.0,13.2,32.4,45.6,35.5,27.0,0,0,0,0.5,0,,0,0,Stable,0,-0.32637511181765627,Adjacent,0,22.0,4.0,0.24175824175824176,0.18181818181818182,23.316750963887667,Low,0.0091094440394353
48113017814,Census Tract 178.14,4821,88207.0,18.0,27.5,45.5,38.8,34.7,0,0,0,0.5,0,,0,0,Stable,0,-0.16879992178020728,Accelerating,0,32.0,6.0,0.367816091954023,0.1875,24.10769820017408,Low,0.0091031882374688
48113017900,Census Tract 179,5434,57865.0,10.7,73.5,84.2,30.3,62.9,0,0,0,0.5,0,,0,0,Stable,0,0.5740088978312989,Adjacent,0,25.0,2.0,0.2403846153846154,0.08,33.84151667174709,Moderate,0.0093836242818394
48113019502,Census Tract 195.02,4040,,0.7,5.9,6.6,19.5,23.7,0,1,0,0.0,0,,0,0,Stable,0,-0.3103106965981352,Sustained,0,14.0,0.0,0.19444444444444445,0.0,19.6435,Low,0.159111787077659
48113019600,Census Tract 196,2254,,0.0,3.9,3.9,18.0,10.1,0,0,0,0.5,0,,0,0,Stable,0,-0.576506333382977,Adjacent,0,8.0,0.0,0.15384615384615385,0.0,14.243,Low,0.1748384244549346
48113019700,Census Tract 197,1673,,0.0,9.6,9.6,3.1,30.0,0,1,0,0.0,0,,0,0,Stable,0,-0.3194249745563517,Sustained,0,11.0,0.0,0.2972972972972973,0.0,20.83,Low,0.1773703808886939
48113019800,Census Tract 198,4847,243893.0,1.5,2.6,4.1,13.1,16.4,0,1,0,0.0,0,,0,0,Stable,0,-1.064044528380253,Sustained,0,16.0,0.0,0.15384615384615385,0.0,18.439564109958738,Low,0.19638772082526
48113019900,Census Tract 199,3736,53788.0,4.1,83.2,87.3,34.0,32.3,1,1,0,0.5,0,,0,0,Late,1,0.6701963355990559,Sustained,1,24.0,0.0,0.6,0.0,47.17105946419989,Moderate,0.0216535585889794
48113013607,Census Tract 136.07,3436,144313.0,1.7,13.1,14.8,25.0,43.9,0,0,0,0.5,0,,0,0,Stable,0,-0.4030038132349376,Sustained,0,14.0,1.0,0.2222222222222222,0.07142857142857142,19.700609308008943,Low,0.1053632496070816
48113015900,Census Tract 159,3485,43644.0,12.3,66.3,78.6,64.5,30.1,1,0,0,0.5,0,,0,0,Stable,1,0.8202589065088085,Low,0,9.0,0.0,0.2727272727272727,0.0,29.417665936272808,Moderate,0.0035429091587884
48113012604,Census Tract 126.04,6798,49922.0,44.6,40.6,85.2,87.8,28.1,0,0,0,0.5,0,,0,0,Susceptible,1,1.0460528354038854,Adjacent,0,10.0,2.0,0.25,0.2,30.362600041983207,Moderate,0.0143330577821517
48113013010,Census Tract 130.10,5189,40125.0,29.8,50.6,80.4,93.7,23.3,0,0,0,0.5,0,,0,0,Susceptible,1,0.9738478224020322,Adjacent,0,3.0,0.0,0.17647058823529413,0.0,29.01870287192193,Moderate,0.0161957051079864
48113013622,Census Tract 136.22,3113,66371.0,16.1,31.3,47.4,74.8,16.7,0,0,0,0.5,0,,0,0,Stable,0,-0.14450814867594441,Adjacent,0,10.0,0.0,0.3125,0.0,22.55042739222695,Low,0.102724161603966
48113013621,Census Tract 136.21,4518,70376.0,30.7,24.6,55.3,76.8,3.3,0,0,0,0.5,0,,0,0,Stable,0,-0.28380347766628866,Adjacent,0,10.0,1.0,0.22727272727272727,0.1,22.52588535549075,Low,0.1018356654148967
48113014135,Census Tract 141.35,4546,121157.0,12.5,9.8,22.3,47.2,15.6,0,0,0,0.5,0,,0,0,Stable,0,-0.6225574529116276,Accelerating,0,10.0,1.0,0.20833333333333334,0.1,18.041852354866247,Low,0.008902935362896
48113014134,Census Tract 141.34,4088,161042.0,3.7,9.8,13.5,24.6,6.8,0,0,0,0.5,0,,0,0,Stable,0,-1.043881050409356,Sustained,0,9.0,0.0,0.1956521739130435,0.0,15.577433719354774,Low,0.033688389815685
48113016626,Census Tract 166.26,4559,65106.0,61.2,25.4,86.6,53.4,40.1,1,0,0,0.5,0,,0,0,Stable,0,0.41016648044875986,Adjacent,0,16.0,7.0,0.3137254901960784,0.4375,31.86744066974787,Moderate,0.000290937499341
48113016621,Census Tract 166.21,6787,79337.0,52.7,39.1,91.8,15.7,2.9,1,0,0,0.5,0,,0,0,Stable,0,-0.49773534405717734,Adjacent,0,96.0,49.0,0.5,0.5104166666666666,28.871291300261507,Moderate,0.0236603112043222
48113016623,Census Tract 166.23,9135,100607.0,55.2,29.1,84.3,10.4,36.8,1,0,0,0.5,0,,0,0,Stable,0,-0.03756287039504866,Accelerating,0,158.0,96.0,0.2738301559792028,0.6075949367088608,31.118068048980852,Moderate,0.0002888843995305
48113018142,Census Tract 181.42,4263,102563.0,12.6,32.1,44.7,18.2,17.8,0,0,0,0.5,0,,0,0,Stable,0,-0.6391132002841311,Accelerating,0,51.0,7.0,0.21610169491525424,0.13725490196078433,22.193047518679723,Low,0.005266233124633
48113018141,Census Tract 181.41,3331,47414.0,31.5,32.9,64.4,81.7,30.6,0,0,0,0.5,0,,0,0,Stable,0,0.8524847786704897,Adjacent,0,18.0,2.0,0.29508196721311475,0.1111111111111111,26.985126366111643,Moderate,0.005266233124633
48113018137,Census Tract 181.37,4386,72788.0,18.5,24.4,42.9,36.5,30.3,0,0,0,0.5,0,,0,0,Stable,0,-0.28580345833212195,Adjacent,0,35.0,5.0,0.28,0.14285714285714285,23.19086003898445,Low,0.0052724889265996
48113018138,Census Tract 181.38,4740,66426.0,44.1,16.8,60.9,79.4,15.7,0,0,0,0.5,0,,0,0,Stable,0,-0.002828652507830154,Adjacent,0,14.0,7.0,0.358974358974359,0.5,24.807926814943432,Low,0.0129883650256744
48113018140,Census Tract 181.40,6087,96985.0,27.8,30.0,57.8,24.9,22.2,0,0,0,0.5,0,,0,0,Stable,0,-0.3916816106850757,Accelerating,0,56.0,9.0,0.4,0.16071428571428573,24.94760606572455,Low,0.0051751980220397
48113019042,Census Tract 190.42,8518,88390.0,33.7,11.8,45.5,68.6,16.2,0,0,0,0.5,0,,0,0,Stable,0,-0.22327155559258627,Accelerating,0,29.0,3.0,0.3670886075949367,0.10344827586206896,22.16519627939438,Low,0.0251820076699905
48113019050,Census Tract 190.50,3057,175221.0,6.5,16.6,23.1,4.2,0.0,0,0,0,0.5,0,,0,0,Stable,0,-1.2505474892263733,Sustained,0,11.0,1.0,0.21153846153846154,0.09090909090909091,16.543284895663735,Low,0.0251820076699905
48113019052,Census Tract 190.52,1316,94792.0,32.1,16.6,48.7,100.0,14.5,0,0,0,0.5,0,,0,0,Stable,0,0.04770922209967071,Accelerating,0,,,,,22.54662908359284,Low,0.0265032558265151
48113019053,Census Tract 190.53,1397,82159.0,37.7,12.2,49.9,100.0,7.9,0,0,0,0.5,0,,0,0,Stable,0,-0.053093281043909646,Adjacent,0,,,,,22.06376168036898,Low,0.0584458671290372
48113019039,Census Tract 190.39,5635,90339.0,12.9,29.2,42.1,41.6,35.4,0,0,0,0.5,0,,0,0,Stable,0,-0.16269207499550345,Accelerating,0,28.0,4.0,0.28865979381443296,0.14285714285714285,23.586175822565696,Low,0.0503567198893325
48113019213,Census Tract 192.13,3334,28814.0,25.0,59.8,84.8,98.3,40.7,0,0,0,0.5,0,,0,0,Susceptible,1,1.3459223074534923,Adjacent,0,3.0,1.0,0.75,0.3333333333333333,31.6158215929015,Moderate,0.1076845496099403
