GEOID,NAMELSAD,bates_typology_v21,south_of_i30,population,pop_2023,median_income,pct_black,pct_renter,tif_present,oz_designated,redline_legacy,lihtc_projects,lihtc_units_total,lihtc_units_li,lihtc_latest_pis,hud_all_units,hud_hcv_units,hud_pubhsg_units,hud_pbs8_units,hca_count,org_count,org_names,nez_present,nez_overlap_frac,affordable_units_count,affordable_units_per_1k,norm_affordable,norm_orgs,norm_nez,readiness_score,high_pressure,high_readiness,risk_readiness_cell,council_district
48113015002,Census Tract 150.02,Stable,0,2536,2536.0,83155.0,0.8,34.0,0,0,0.5,0.0,0.0,0.0,,3,2,0,1,0.0,0.0,,False,0.0,3.0,1.1829652996845426,0.014623723232806326,0.0,0.0,0.007311861616403163,False,False,LOW_PRESSURE_LOW_READINESS,6
48113014144,Census Tract 141.44,Historic Loss,0,5784,5784.0,95542.0,15.7,90.4,0,0,0.5,0.0,0.0,0.0,,6,6,0,0,0.0,0.0,,False,0.0,6.0,1.037344398340249,0.012823569197232657,0.0,0.0,0.006411784598616329,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014313,Census Tract 143.13,Historic Loss,0,3125,3125.0,129470.0,22.7,66.5,0,0,0.5,1.0,93.0,93.0,1995.0,51,51,0,0,0.0,0.0,,False,0.0,93.0,29.76,0.36789076021449674,0.0,0.0,0.18394538010724837,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113014320,Census Tract 143.20,Historic Loss,0,2779,2779.0,96750.0,15.7,96.3,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113016634,Census Tract 166.34,Stable,1,4901,4901.0,73287.0,14.8,37.4,0,0,0.5,1.0,100.0,100.0,2003.0,95,95,0,0,0.0,0.0,,False,0.0,100.0,20.403999183840032,0.25223261999861823,0.0,0.0,0.12611630999930912,False,True,LOW_PRESSURE_HIGH_READINESS,8
48113007203,Census Tract 72.03,Susceptible,0,3347,3347.0,43527.0,8.8,100.0,0,0,0.5,2.0,137.0,130.0,1993.0,17,17,0,0,0.0,0.0,,False,0.0,130.0,38.84075291305647,0.4801463076776805,0.0,0.0,0.24007315383884026,True,True,HIGH_PRESSURE_HIGH_READINESS,6
48113019215,Census Tract 192.15,Historic Loss,0,2699,2699.0,121676.0,0.0,17.3,0,0,0.5,0.0,0.0,0.0,,6,5,0,0,0.0,0.0,,False,0.0,6.0,2.223045572434235,0.027481113092550462,0.0,0.0,0.013740556546275231,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019214,Census Tract 192.14,Susceptible,0,5424,5424.0,51026.0,10.7,69.0,0,0,0.5,0.0,0.0,0.0,,6,6,0,0,0.0,0.0,,False,0.0,6.0,1.1061946902654867,0.013674691046606504,0.0,0.0,0.006837345523303252,True,False,HIGH_PRESSURE_LOW_READINESS,Outside City of Dallas
48113013729,Census Tract 137.29,Stable,0,7018,7018.0,76974.0,3.1,51.1,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113002001,Census Tract 20.01,Historic Loss,1,2469,2469.0,58884.0,26.2,91.3,1,0,0.5,1.0,64.0,64.0,1996.0,12,12,0,0,0.0,0.0,,False,0.0,64.0,25.921425678412312,0.32043860882643416,0.0,0.0,0.16021930441321708,False,True,LOW_PRESSURE_HIGH_READINESS,1
48113010002,Census Tract 100.02,Late,1,4960,4960.0,,37.9,42.0,1,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,HIGH_PRESSURE_LOW_READINESS,6
48113000705,Census Tract 7.05,Historic Loss,0,2357,2357.0,124250.0,3.0,67.5,0,0,0.5,0.0,0.0,0.0,,5,5,0,0,0.0,0.0,,False,0.0,5.0,2.1213406873143827,0.026223845367272552,0.0,0.0,0.013111922683636276,False,False,LOW_PRESSURE_LOW_READINESS,14
48113016636,Census Tract 166.36,Stable,1,2543,2543.0,76822.0,38.1,31.9,0,0,0.5,0.0,0.0,0.0,,27,27,0,0,0.0,0.0,,False,0.0,27.0,10.617381046008651,0.13125122259755076,0.0,0.0,0.06562561129877538,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016528,Census Tract 165.28,Stable,1,4847,4847.0,74523.0,63.1,30.7,0,0,0.5,0.0,0.0,0.0,,55,55,0,0,0.0,0.0,,False,0.0,55.0,11.347225087683103,0.14027349676857345,0.0,0.0,0.07013674838428673,False,True,LOW_PRESSURE_HIGH_READINESS,3
48113016526,Census Tract 165.26,Susceptible,1,4806,4806.0,51305.0,62.7,57.0,0,0,0.5,0.0,0.0,0.0,,73,71,2,0,0.0,0.0,,False,0.0,73.0,15.189346650020807,0.18776949886551322,0.0,0.0,0.09388474943275661,True,True,HIGH_PRESSURE_HIGH_READINESS,3
48113016419,Census Tract 164.19,Historic Loss,1,4963,4963.0,88542.0,29.8,21.3,0,0,0.5,0.0,0.0,0.0,,31,31,0,0,0.0,0.0,,False,0.0,31.0,6.246222043119081,0.07721530160993366,0.0,0.0,0.03860765080496683,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016204,Census Tract 162.04,Stable,1,5182,5182.0,67212.0,3.0,25.8,0,0,0.5,0.0,0.0,0.0,,8,8,0,0,0.0,0.0,,False,0.0,8.0,1.5438054805094559,0.01908440093575034,0.0,0.0,0.00954220046787517,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113016536,Census Tract 165.36,Susceptible,1,2647,2647.0,56387.0,10.3,22.9,0,0,0.5,0.0,0.0,0.0,,13,13,0,0,0.0,0.0,,True,0.0190414849001098,13.0,4.911220249338874,0.06071211529267837,0.0,0.0190414849001098,0.034164354626361144,True,True,HIGH_PRESSURE_HIGH_READINESS,3
48113000706,Census Tract 7.06,Historic Loss,0,2249,2249.0,130206.0,2.0,97.1,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,14
48113001901,Census Tract 19.01,Historic Loss,0,3817,3817.0,120022.0,2.8,82.2,1,0,1.0,0.0,0.0,0.0,,0,0,0,0,0.0,2.0,Legal Aid of NorthWest Texas - Dallas; Dallas Eviction Advocacy Center,False,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.17500000000000002,False,True,LOW_PRESSURE_HIGH_READINESS,14
48113001801,Census Tract 18.01,Historic Loss,0,2568,2568.0,83555.0,5.8,88.5,1,0,1.0,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.3894080996884735,0.004813832050674564,0.0,0.0,0.002406916025337282,False,False,LOW_PRESSURE_LOW_READINESS,14
48113000703,Census Tract 7.03,Historic Loss,0,3075,3075.0,116250.0,8.9,60.5,0,0,0.5,0.0,0.0,0.0,,2,2,0,0,0.0,0.0,,False,0.0,2.0,0.6504065040650406,0.008040273630004736,0.0,0.0,0.004020136815002368,False,False,LOW_PRESSURE_LOW_READINESS,14
48113001802,Census Tract 18.02,Historic Loss,0,3078,3078.0,112782.0,3.5,100.0,1,0,1.0,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,14
48113000610,Census Tract 6.10,Susceptible,0,2326,2326.0,47210.0,4.1,97.4,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,HIGH_PRESSURE_LOW_READINESS,2
48113000407,Census Tract 4.07,Stable,0,2235,2235.0,58934.0,7.7,78.4,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,2
48113000408,Census Tract 4.08,Stable,0,2408,2408.0,71723.0,14.1,57.4,0,0,0.5,0.0,0.0,0.0,,11,11,0,0,0.0,0.0,,False,0.0,11.0,4.568106312292359,0.05647056800974049,0.0,0.0,0.028235284004870246,False,True,LOW_PRESSURE_HIGH_READINESS,2
48113016533,Census Tract 165.33,Historic Loss,1,3287,3287.0,97705.0,32.2,53.6,0,0,0.5,0.0,0.0,0.0,,72,72,0,0,0.0,0.0,,False,0.0,72.0,21.90447216306663,0.27078134798951153,0.0,0.0,0.13539067399475577,False,True,LOW_PRESSURE_HIGH_READINESS,3
48113016535,Census Tract 165.35,Stable,1,3132,3132.0,70022.0,30.7,42.9,0,0,0.5,0.0,0.0,0.0,,10,10,0,0,0.0,0.0,,False,0.0,10.0,3.1928480204342273,0.03946973405533934,0.0,0.0,0.01973486702766967,False,False,LOW_PRESSURE_LOW_READINESS,3
48113003103,Census Tract 31.03,Historic Loss,1,2460,2460.0,76103.0,27.6,92.2,1,0,1.0,1.0,107.0,107.0,2012.0,272,272,0,0,0.0,0.0,,False,0.0,272.0,110.5691056910569,1.0,0.0,0.0,0.5,False,True,LOW_PRESSURE_HIGH_READINESS,14
48113010809,Census Tract 108.09,Susceptible,1,5323,5323.0,41053.0,24.2,47.5,0,0,0.5,0.0,0.0,0.0,,23,22,1,0,0.0,0.0,,False,0.0,23.0,4.320871688897238,0.05341427319951953,0.0,0.0,0.026707136599759766,True,True,HIGH_PRESSURE_HIGH_READINESS,3
48113006701,Census Tract 67.01,Late,1,4622,4622.0,54505.0,0.2,40.8,1,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,HIGH_PRESSURE_LOW_READINESS,1
48113014149,Census Tract 141.49,Historic Loss,0,3715,3715.0,99763.0,9.0,94.6,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113007916,Census Tract 79.16,Historic Loss,0,1366,1366.0,96976.0,16.8,100.0,1,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,9
48113013631,Census Tract 136.31,Susceptible,0,1958,1958.0,53887.0,27.1,100.0,0,0,0.5,0.0,0.0,0.0,,10,10,0,0,0.0,0.0,,False,0.0,10.0,5.107252298263534,0.06313544793734566,0.0,0.0,0.03156772396867283,True,True,HIGH_PRESSURE_HIGH_READINESS,11
48113013107,Census Tract 131.07,Stable,0,4435,4435.0,50823.0,27.5,90.8,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.2254791431792559,0.0027873552888686088,0.0,0.0,0.0013936776444343044,False,False,LOW_PRESSURE_LOW_READINESS,11
48113019049,Census Tract 190.49,Stable,0,4294,4294.0,59451.0,13.3,43.9,0,0,0.5,0.0,0.0,0.0,,12,12,0,0,0.0,0.0,,False,0.0,12.0,2.794597112249651,0.03454658790721644,0.0,0.0,0.01727329395360822,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113980200,Census Tract 9802,Susceptible,0,1400,1400.0,6311.0,3.1,100.0,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,HIGH_PRESSURE_LOW_READINESS,Outside City of Dallas
48113018150,Census Tract 181.50,Historic Loss,0,3980,3980.0,104500.0,19.6,17.3,0,0,0.5,0.0,0.0,0.0,,72,72,0,0,0.0,0.0,,False,0.0,72.0,18.09045226130653,0.22363273639234277,0.0,0.0,0.11181636819617138,False,True,LOW_PRESSURE_HIGH_READINESS,9
48113016708,Census Tract 167.08,Historic Loss,1,5558,5558.0,117539.0,89.8,2.3,0,0,0.5,0.0,0.0,0.0,,43,43,0,0,0.0,0.0,,False,0.0,43.0,7.736595897804966,0.09563918502405327,0.0,0.0,0.04781959251202664,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113020800,Census Tract 208,Late,1,7507,7507.0,35577.0,50.6,52.3,1,0,1.0,1.0,264.0,264.0,2004.0,159,159,0,0,0.0,0.0,,True,0.0445649554537685,264.0,35.16717730118556,0.4347338572557509,0.0,0.0445649554537685,0.22627991971862915,True,True,HIGH_PRESSURE_HIGH_READINESS,7
48113000802,Census Tract 8.02,Stable,0,3228,3228.0,79415.0,12.7,90.9,0,0,0.5,1.0,293.0,293.0,1997.0,80,79,1,0,0.0,0.0,,False,0.0,293.0,90.76827757125156,1.0,0.0,0.0,0.5,False,True,LOW_PRESSURE_HIGH_READINESS,2
48113001602,Census Tract 16.02,Historic Loss,0,2896,2896.0,130070.0,26.9,57.2,0,0,1.0,1.0,22.0,22.0,1995.0,4,4,0,0,0.0,0.0,,False,0.0,22.0,7.596685082872928,0.09390961862393307,0.0,0.0,0.046954809311966536,False,True,LOW_PRESSURE_HIGH_READINESS,14
48113020401,Census Tract 204.01,Historic Loss,0,2675,2675.0,70932.0,26.7,93.1,1,0,1.0,0.0,0.0,0.0,,60,60,0,0,0.0,0.0,,False,0.0,60.0,22.429906542056074,0.2772767261188549,0.0,0.0,0.13863836305942745,False,True,LOW_PRESSURE_HIGH_READINESS,2
48113015207,Census Tract 152.07,Stable,0,3003,3003.0,67738.0,11.3,20.8,0,0,0.5,0.0,0.0,0.0,,4,4,0,0,0.0,0.0,,False,0.0,4.0,1.332001332001332,0.016466094846663046,0.0,0.0,0.008233047423331523,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113015102,Census Tract 151.02,Susceptible,0,2841,2841.0,54536.0,1.2,57.0,0,0,0.5,0.0,0.0,0.0,,13,13,0,0,0.0,0.0,,False,0.0,13.0,4.575853572685674,0.05656633902841241,0.0,0.0,0.028283169514206206,True,True,HIGH_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113015001,Census Tract 150.01,Stable,0,5062,5062.0,74273.0,7.4,58.1,0,0,0.5,0.0,0.0,0.0,,6,6,0,0,0.0,0.0,,False,0.0,6.0,1.185302252074279,0.014652612452942256,0.0,0.0,0.007326306226471128,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014143,Census Tract 141.43,Historic Loss,0,4205,4205.0,122011.0,3.2,55.2,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.23781212841854935,0.002939814674466654,0.0,0.0,0.001469907337233327,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113010906,Census Tract 109.06,Stable,1,3479,3479.0,58680.0,52.3,55.7,0,0,0.5,0.0,0.0,0.0,,71,71,0,0,1.0,0.0,,True,0.2930150349554834,71.0,20.408163265306122,0.2522840960435159,0.4166666666666667,0.2930150349554834,0.30974505501285465,False,True,LOW_PRESSURE_HIGH_READINESS,8
48113002002,Census Tract 20.02,Late,1,2915,2915.0,46291.0,4.8,73.0,1,0,0.5,0.0,0.0,0.0,,53,42,0,0,0.0,0.0,,False,0.0,53.0,18.18181818181818,0.22476219465695055,0.0,0.0,0.11238109732847527,True,True,HIGH_PRESSURE_HIGH_READINESS,1
48113000607,Census Tract 6.07,Historic Loss,0,1772,1772.0,115972.0,2.3,51.0,0,0,0.5,0.0,0.0,0.0,,2,2,0,0,0.0,0.0,,False,0.0,2.0,1.128668171557562,0.013952506440329887,0.0,0.0,0.0069762532201649435,False,False,LOW_PRESSURE_LOW_READINESS,14
48113016203,Census Tract 162.03,Susceptible,1,2314,2314.0,46823.0,22.6,97.4,0,0,0.5,1.0,418.0,418.0,1995.0,149,149,0,0,0.0,0.0,,False,0.0,418.0,180.63958513396716,1.0,0.0,0.0,0.5,True,True,HIGH_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016421,Census Tract 164.21,Stable,1,3931,3931.0,60852.0,10.5,41.9,0,0,0.5,0.0,0.0,0.0,,43,43,0,0,0.0,0.0,,False,0.0,43.0,10.938692444670568,0.13522324862978585,0.0,0.0,0.06761162431489293,False,True,LOW_PRESSURE_HIGH_READINESS,3
48113016414,Census Tract 164.14,Stable,1,1941,1941.0,75884.0,31.1,82.3,0,0,0.5,0.0,0.0,0.0,,24,24,0,0,0.0,0.0,,False,0.0,24.0,12.364760432766614,0.15285218802018274,0.0,0.0,0.07642609401009137,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113000501,Census Tract 5.01,Historic Loss,0,2036,2036.0,83842.0,12.0,92.5,1,0,1.0,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,14
48113000503,Census Tract 5.03,Historic Loss,0,2147,2147.0,77750.0,14.3,90.2,1,0,1.0,0.0,0.0,0.0,,6,6,0,0,0.0,0.0,,False,0.0,6.0,2.794597112249651,0.03454658790721644,0.0,0.0,0.01727329395360822,False,False,LOW_PRESSURE_LOW_READINESS,14
48113000502,Census Tract 5.02,Historic Loss,0,2233,2233.0,119261.0,3.6,66.0,1,0,1.0,0.0,0.0,0.0,,2,2,0,0,0.0,0.0,,False,0.0,2.0,0.8956560680698612,0.011072029293445841,0.0,0.0,0.005536014646722921,False,False,LOW_PRESSURE_LOW_READINESS,14
48113010905,Census Tract 109.05,Susceptible,1,3212,3212.0,38353.0,93.2,100.0,0,0,0.5,1.0,280.0,280.0,1996.0,229,229,0,0,0.0,0.0,,False,0.0,280.0,87.17310087173101,1.0,0.0,0.0,0.5,True,True,HIGH_PRESSURE_HIGH_READINESS,8
48113000409,Census Tract 4.09,Historic Loss,0,4139,4139.0,69398.0,14.3,94.7,1,0,0.0,0.0,0.0,0.0,,10,10,0,0,0.0,1.0,BCL of Texas,False,0.0,10.0,2.4160425223483935,0.02986692608391467,0.2916666666666667,0.0,0.10243346304195734,False,True,LOW_PRESSURE_HIGH_READINESS,2
48113001902,Census Tract 19.02,Historic Loss,0,5323,5323.0,103958.0,10.7,95.1,1,0,1.0,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,2
48113000704,Census Tract 7.04,Historic Loss,0,3332,3332.0,134531.0,5.3,98.8,1,0,1.0,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.30012004801920766,0.0037100602359340577,0.0,0.0,0.0018550301179670289,False,False,LOW_PRESSURE_LOW_READINESS,14
48113001705,Census Tract 17.05,Historic Loss,0,2923,2923.0,119342.0,7.8,81.5,1,0,1.0,0.0,0.0,0.0,,184,184,0,0,0.0,0.0,,False,0.0,184.0,62.949024974341434,0.7781708552611495,0.0,0.0,0.38908542763057474,False,True,LOW_PRESSURE_HIGH_READINESS,14
48113000609,Census Tract 6.09,Historic Loss,0,1628,1628.0,91250.0,12.8,57.4,1,0,0.0,0.0,0.0,0.0,,5,5,0,0,0.0,0.0,,False,0.0,5.0,3.071253071253071,0.0379665869352957,0.0,0.0,0.01898329346764785,False,False,LOW_PRESSURE_LOW_READINESS,13
48113000611,Census Tract 6.11,Stable,0,2257,2257.0,71020.0,9.9,77.2,0,0,0.5,1.0,100.0,85.0,2016.0,50,50,0,0,0.0,0.0,,False,0.0,85.0,37.660611431103234,0.46555749225575715,0.0,0.0,0.23277874612787858,False,True,LOW_PRESSURE_HIGH_READINESS,2
48113003102,Census Tract 31.02,Historic Loss,1,1723,1723.0,104844.0,8.1,54.6,1,0,1.0,0.0,0.0,0.0,,9,9,0,0,0.0,0.0,,False,0.0,9.0,5.22344747533372,0.0645718435027223,0.0,0.0,0.03228592175136115,False,True,LOW_PRESSURE_HIGH_READINESS,14
48113010808,Census Tract 108.08,Susceptible,1,3267,3267.0,47393.0,15.3,61.7,0,0,0.5,0.0,0.0,0.0,,72,72,0,0,0.0,0.0,,False,0.0,72.0,22.03856749311295,0.2724390238266068,0.0,0.0,0.1362195119133034,True,True,HIGH_PRESSURE_HIGH_READINESS,1
48113006702,Census Tract 67.02,Late,1,2445,2445.0,46667.0,0.5,47.9,1,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,HIGH_PRESSURE_LOW_READINESS,1
48113010806,Census Tract 108.06,Historic Loss,1,3684,3684.0,119342.0,23.7,5.7,0,0,1.0,0.0,0.0,0.0,,5,5,0,0,0.0,0.0,,False,0.0,5.0,1.3572204125950054,0.016777851121243595,0.0,0.0,0.008388925560621797,False,False,LOW_PRESSURE_LOW_READINESS,3
48113011004,Census Tract 110.04,Susceptible,1,2503,2503.0,57949.0,63.7,60.7,0,0,1.0,0.0,0.0,0.0,,49,49,0,0,0.0,0.0,,False,0.0,49.0,19.576508190171793,0.2420032419498529,0.0,0.0,0.12100162097492645,True,True,HIGH_PRESSURE_HIGH_READINESS,3
48113011003,Census Tract 110.03,Stable,1,4022,4022.0,59677.0,51.5,7.8,0,0,1.0,0.0,0.0,0.0,,12,12,0,0,0.0,0.0,,False,0.0,12.0,2.9835902536051715,0.03688290613465623,0.0,0.0,0.018441453067328115,False,False,LOW_PRESSURE_LOW_READINESS,3
48113013628,Census Tract 136.28,Stable,0,6562,6562.0,81794.0,18.4,91.9,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,11
48113013629,Census Tract 136.29,Stable,0,3166,3166.0,59201.0,15.0,53.5,0,0,0.5,0.0,0.0,0.0,,5,5,0,0,0.0,0.0,,False,0.0,5.0,1.5792798483891346,0.019522932258579092,0.0,0.0,0.009761466129289546,False,False,LOW_PRESSURE_LOW_READINESS,11
48113014145,Census Tract 141.45,Susceptible,0,1230,1230.0,57400.0,45.8,88.3,0,0,0.5,0.0,0.0,0.0,,16,16,0,0,0.0,0.0,,False,0.0,16.0,13.008130081300813,0.1608054726000947,0.0,0.0,0.08040273630004735,True,True,HIGH_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016711,Census Tract 167.11,Stable,1,2193,2193.0,58648.0,60.8,25.8,0,0,0.5,0.0,0.0,0.0,,182,100,0,0,0.0,0.0,,False,0.0,182.0,82.99133606931144,1.0,0.0,0.0,0.5,False,True,LOW_PRESSURE_HIGH_READINESS,8
48113011201,Census Tract 112.01,Stable,1,4319,4319.0,62705.0,46.3,34.2,0,0,0.5,0.0,0.0,0.0,,211,211,0,0,0.0,0.0,,False,0.0,211.0,48.85390136605696,0.6039280548724036,0.0,0.0,0.3019640274362018,False,True,LOW_PRESSURE_HIGH_READINESS,8
48113016707,Census Tract 167.07,Susceptible,1,4777,4777.0,57947.0,86.7,37.5,0,0,0.5,0.0,0.0,0.0,,83,83,0,0,0.0,0.0,,False,0.0,83.0,17.37492149884865,0.21478740184404005,0.0,0.0,0.10739370092202002,True,True,HIGH_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113007829,Census Tract 78.29,Susceptible,0,2892,2892.0,54302.0,66.6,57.8,0,0,0.5,0.0,0.0,0.0,,31,31,0,0,0.0,0.0,,True,0.7777411571501087,31.0,10.719225449515905,0.13251021503807078,0.0,0.7777411571501087,0.22180333894905713,True,True,HIGH_PRESSURE_HIGH_READINESS,10
48113019044,Census Tract 190.44,Stable,0,3680,3680.0,65125.0,6.7,36.4,0,0,0.5,0.0,0.0,0.0,,10,10,0,0,0.0,0.0,,False,0.0,10.0,2.717391304347826,0.0335921758318812,0.0,0.0,0.0167960879159406,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019046,Census Tract 190.46,Stable,0,3055,3055.0,70580.0,5.4,15.0,0,0,0.5,0.0,0.0,0.0,,6,6,0,0,0.0,0.0,,False,0.0,6.0,1.9639934533551553,0.024278731337739338,0.0,0.0,0.012139365668869669,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113012212,Census Tract 122.12,Stable,0,4748,4748.0,71895.0,7.4,38.7,0,0,0.5,0.0,0.0,0.0,,35,30,4,0,0.0,0.0,,False,0.0,35.0,7.371524852569503,0.09112620571074766,0.0,0.0,0.04556310285537383,False,True,LOW_PRESSURE_HIGH_READINESS,7
48113016706,Census Tract 167.06,Susceptible,1,2234,2234.0,43917.0,57.8,31.6,0,0,0.5,0.0,0.0,0.0,,32,32,0,0,0.0,0.0,,False,0.0,32.0,14.32408236347359,0.1770731703653684,0.0,0.0,0.0885365851826842,True,True,HIGH_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113019048,Census Tract 190.48,Historic Loss,0,3596,3596.0,95343.0,14.6,28.0,0,0,0.5,0.0,0.0,0.0,,11,11,0,0,0.0,0.0,,False,0.0,11.0,3.0589543937708568,0.03781455165947027,0.0,0.0,0.018907275829735136,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113017816,Census Tract 178.16,Stable,0,5859,5859.0,71806.0,4.8,48.5,0,0,0.5,0.0,0.0,0.0,,38,38,0,0,0.0,0.0,,False,0.0,38.0,6.485748421232293,0.08017630770319623,0.0,0.0,0.04008815385159811,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113007832,Census Tract 78.32,Late,0,2360,2360.0,47500.0,23.3,91.8,1,0,0.5,0.0,0.0,0.0,,14,14,0,0,0.0,0.0,,True,0.9409478366156998,14.0,5.932203389830509,0.07333342791773387,0.0,0.9409478366156998,0.2248562812820069,True,True,HIGH_PRESSURE_HIGH_READINESS,13
48113018152,Census Tract 181.52,Stable,0,5436,5436.0,80912.0,13.5,35.9,0,0,0.5,0.0,0.0,0.0,,17,17,0,0,0.0,0.0,,False,0.0,17.0,3.1272994849153792,0.038659428256852243,0.0,0.0,0.019329714128426122,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113000901,Census Tract 9.01,Historic Loss,0,2285,2285.0,114699.0,2.1,73.9,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,14
48113000608,Census Tract 6.08,Historic Loss,0,2572,2572.0,119044.0,3.2,39.6,0,0,0.5,0.0,0.0,0.0,,10,10,0,0,0.0,0.0,,False,0.0,10.0,3.888024883359254,0.048063455311556307,0.0,0.0,0.024031727655778153,False,True,LOW_PRESSURE_HIGH_READINESS,14
48113012213,Census Tract 122.13,Stable,0,2054,2054.0,87417.0,1.1,9.0,0,0,0.5,0.0,0.0,0.0,,46,44,2,0,0.0,0.0,,False,0.0,46.0,22.39532619279455,0.2768492465832936,0.0,0.0,0.1384246232916468,False,True,LOW_PRESSURE_HIGH_READINESS,7
48113010807,Census Tract 108.07,Susceptible,1,4975,4975.0,53683.0,27.2,54.0,0,0,0.5,0.0,0.0,0.0,,24,24,0,0,0.0,0.0,,False,0.0,24.0,4.824120603015076,0.059635396371291415,0.0,0.0,0.029817698185645707,True,True,HIGH_PRESSURE_HIGH_READINESS,3
48113016415,Census Tract 164.15,Historic Loss,1,4859,4859.0,120962.0,25.7,14.8,0,0,0.5,0.0,0.0,0.0,,20,20,0,0,0.0,0.0,,False,0.0,20.0,4.116073266104136,0.05088257133621025,0.0,0.0,0.025441285668105124,False,True,LOW_PRESSURE_HIGH_READINESS,3
