GEOID,pop_2023,south_of_i30,bates_typology_v21,tif_present,oz_designated,in_pid,vendor_share_5mi,vuln_index,cip_total_usd,cip_per_cap,pid_annual_budget,pid_per_cap,l3_tool_any,institutional_parcel_count,total_sfr_parcels,institutional_pct,top_owner_1,top_owner_2,top_owner_3,l5_vendor_share,L1_cip_norm,L2_pid_norm,L3_tool_norm,L4_sfr_norm,L5_vendor_norm,capital_stack_score
48113014144,5784.0,0,Historic Loss,0,0,0,0.109812193505322,0.0064927020595532,0.0,0.0,0.0,0.0,0,0,403,0.0,,,,0.109812193505322,0.0,0.0,0.0,0.0,0.5499163652824193,0.10998327305648385
48113014313,3125.0,0,Historic Loss,0,0,0,0.1075343848906189,-0.4796497371297614,0.0,0.0,0.0,0.0,0,0,461,0.0,,,,0.1075343848906189,0.0,0.0,0.0,0.0,0.5385095788935671,0.10770191577871342
48113014320,2779.0,0,Historic Loss,0,0,0,0.0704293969553768,0.0177144238681597,0.0,0.0,0.0,0.0,0,0,87,0.0,,,,0.0704293969553768,0.0,0.0,0.0,0.0,0.35269560461750044,0.07053912092350009
48113016634,4901.0,1,Stable,0,0,0,0.000345676261003,0.2796930934000797,855000.0,174.45419302183228,0.0,0.0,0,5,719,0.695,ALNA IV LLC,BRAJOR VENTURES LLC,DALLAS MOGUL INVESTMENTS LP,0.000345676261003,0.011845771291100721,0.0,0.0,0.05219630014599949,0.0017310739995916196,0.013154629087338365
48113007203,3347.0,0,Susceptible,0,0,0,0.0932738015728428,0.486465102365362,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.0932738015728428,0.0,0.0,0.0,0.0,0.46709557745538915,0.09341911549107783
48113019215,2699.0,0,Historic Loss,0,0,0,0.1047994444599511,-0.6794618915847264,0.0,0.0,0.0,0.0,0,5,1084,0.461,TIDEWALKER PROPERTIES LLC,STAR 2022 SFR3 BORROWER LP,FZ HOMES LLC,0.1047994444599511,0.0,0.0,0.0,0.034622294053677366,0.5248135725313603,0.11188717331700752
48113019214,5424.0,0,Susceptible,0,0,0,0.1057191567655621,0.2109869873820596,0.0,0.0,0.0,0.0,0,4,299,1.338,F Z HOMES LLC,RENTAL CHOICE NEXUS LLC,FF I BORROWER II LLC,0.1057191567655621,0.0,0.0,0.0,0.1004872656048163,0.5294192982896988,0.12598131277890304
48113013729,7018.0,0,Stable,0,0,0,0.1044030256044448,0.1505613845050878,0.0,0.0,0.0,0.0,0,11,1308,0.841,MNSF T2 SPE LLC,STAR BORROWER SFR5 LP,KEVIN CLARE HOLDINGS LLC,0.1044030256044448,0.0,0.0,0.0,0.0631612783061663,0.5228283902925693,0.11719793371974711
48113002001,2469.0,1,Historic Loss,1,0,0,0.1976824627309576,0.0225396812540772,59000.0,23.896314297286352,0.0,0.0,1,0,146,0.0,,,,0.1976824627309576,0.0016226051604875398,0.0,1.0,0.0,0.9899521894152582,0.3983149589151491
48113010002,4960.0,1,Late,1,0,0,0.1994195133388906,4.451034894246139,183400000.0,36975.8064516129,0.0,0.0,1,0,0,0.0,,,,0.1994195133388906,1.0,0.0,1.0,0.0,0.9986509734585789,0.5997301946917158
48113000705,2357.0,0,Historic Loss,0,0,0,0.1801436179885949,-1.055785281440557,0.0,0.0,0.0,0.0,0,0,50,0.0,,,,0.1801436179885949,0.0,0.0,0.0,0.0,0.9021213443688443,0.18042426887376886
48113016636,2543.0,1,Stable,0,0,0,0.0006199455395022,-0.0563291438773488,0.0,0.0,0.0,0.0,0,30,837,3.584,TRICON SFR 2020 2,CERBERUS SFR HOLDINGS LP,AFFORDABLE RESIDENCES LLC,0.0006199455395022,0.0,0.0,0.0,0.2691676830550535,0.003104556851781454,0.05445444798136699
48113016528,4847.0,1,Stable,0,0,0,0.0025455437114324,0.3402013699933919,4599000.0,948.8343305137198,0.0,0.0,0,49,1388,3.53,AMH 2014 1 BORROWER LLC,AMH 2014 2 BORROWER LLC,RH PARTNERS OWNERCO LLC,0.0025455437114324,0.06442765449038873,0.0,0.0,0.2651121431875946,0.012747547433250957,0.06845746902224685
48113016526,4806.0,1,Susceptible,0,0,0,0.0006107369146387,0.481393941224445,183000.0,38.07740324594257,0.0,0.0,0,44,1012,4.348,RESICAP TEXAS OWNER II LLC,TRICON SFR 2020 2,WARRIOR ACQUISITIONS LLC,0.0006107369146387,0.002585528054083538,0.0,0.0,0.3265460619205839,0.0030584419955661485,0.0664380063940467
48113016419,4963.0,1,Historic Loss,0,0,0,0.0037858205815786,0.2454286811954252,0.0,0.0,0.0,0.0,0,36,1647,2.186,CSH PROPERTY ONE LLC,TRICON SFR 2020 2,RESZI FUND IV DFW LP,0.0037858205815786,0.0,0.0,0.0,0.1641742620419495,0.018958593097698033,0.0366265710279295
48113016204,5182.0,1,Stable,0,0,0,0.0038089811009542,0.3127900071532334,0.0,0.0,0.0,0.0,0,15,1199,1.251,CERBERUS SFR HOLDINGS LP,M4 LEASING LP,NORPEG PROPERTIES LLC,0.0038089811009542,0.0,0.0,0.0,0.09395334026279908,0.019074576106747624,0.02260558327390934
48113016536,2647.0,1,Susceptible,0,0,0,0.0015272268116604,0.4213279194359445,0.0,0.0,0.0,0.0,0,11,910,1.209,CF KL ASSETS 2019I LLC,JYLC LP,C FITZGERALD HOLDINGS LTD,0.0015272268116604,0.0,0.0,0.0,0.0907990314769977,0.007648030609546491,0.019689412417308837
48113000706,2249.0,0,Historic Loss,0,0,0,0.1801436179885949,-1.051207528137898,0.0,0.0,0.0,0.0,0,0,12,0.0,,,,0.1801436179885949,0.0,0.0,0.0,0.0,0.9021213443688443,0.18042426887376886
48113001901,3817.0,0,Historic Loss,1,0,0,0.1996888989636197,-0.6200113938913869,0.0,0.0,0.0,0.0,1,0,17,0.0,,,,0.1996888989636197,0.0,0.0,1.0,0.0,1.0,0.4
48113001801,2568.0,0,Historic Loss,1,0,1,0.1996888989636197,-0.7102531606539878,0.0,0.0,3511824.3243243243,1367.5328365748926,1,0,5,0.0,,,,0.1996888989636197,0.0,1.0,1.0,0.0,1.0,0.6
48113000703,3075.0,0,Historic Loss,0,0,0,0.1984321865025275,-0.857864924856518,300000.0,97.5609756097561,0.0,0.0,0,0,311,0.0,,,,0.1984321865025275,0.0066245756779557425,0.0,0.0,0.0,0.9937066483534414,0.2000662448062794
48113001802,3078.0,0,Historic Loss,1,0,1,0.1996888989636197,-0.6594195717240495,0.0,0.0,3511824.3243243243,1140.9435751541014,1,0,0,0.0,,,,0.1996888989636197,0.0,1.0,1.0,0.0,1.0,0.6
48113000610,2326.0,0,Susceptible,0,0,0,0.1954192829109306,0.6568522996977831,0.0,0.0,0.0,0.0,0,0,123,0.0,,,,0.1954192829109306,0.0,0.0,0.0,0.0,0.9786186609528708,0.19572373219057415
48113000407,2235.0,0,Stable,0,0,0,0.1966759953720227,0.2522487562564628,0.0,0.0,0.0,0.0,0,1,257,0.389,JC LEASING LLP,,,0.1966759953720227,0.0,0.0,0.0,0.029214907563732094,0.9849120125994291,0.20282538403263223
48113000408,2408.0,0,Stable,0,0,0,0.1967142379694506,-0.3141643079900955,0.0,0.0,0.0,0.0,0,0,197,0.0,,,,0.1967142379694506,0.0,0.0,0.0,0.0,0.9851035234827399,0.19702070469654798
48113016533,3287.0,1,Historic Loss,0,0,0,0.0015124332830992,0.2106365268113275,655000.0,199.26985092789778,0.0,0.0,0,6,651,0.922,PR BORROWER 26 LLC,PARENGKUAN GROUP LP,JYLC LP,0.0015124332830992,0.013530801630019886,0.0,0.0,0.06924458810735473,0.0075739477304381485,0.018069867493562552
48113016535,3132.0,1,Stable,0,0,0,0.0015124332830992,0.0466201694758491,0.0,0.0,0.0,0.0,0,7,863,0.811,FYR SFR BORROWER LLC,KM & MM REVOCABLE TRUST,D&C ASSET HOLDING LLC,0.0015124332830992,0.0,0.0,0.0,0.06090820060202244,0.0075739477304381485,0.013696429666492118
48113003103,2460.0,1,Historic Loss,1,0,1,0.1965831207125301,-0.1496752803757732,8476233.0,3445.6231707317074,9988175.675675675,4060.234014502307,1,0,28,0.0,,,,0.1965831207125301,0.23396436238535767,1.0,1.0,0.0,0.984446915841549,0.6436822556453813
48113010809,5323.0,1,Susceptible,0,0,0,0.0217900174846446,0.6373372270384978,1542478.0,289.77606612812326,0.0,0.0,0,1,945,0.106,NOSHI PROPERTIES LLC,,,0.0217900174846446,0.019676345667192115,0.0,0.0,0.00796087455464165,0.1091198238747083,0.02735140881930841
48113006701,4622.0,1,Late,1,0,0,0.0380761419911222,0.7764570731456646,0.0,0.0,0.0,0.0,1,5,624,0.801,FKH SFR PROPCO J LP,FYR SFR BORROWER LLC,2018 4 IH BORROWER LP,0.0380761419911222,0.0,0.0,1.0,0.06015717470064115,0.19067730949860712,0.25016689683984966
48113014149,3715.0,0,Historic Loss,0,0,0,0.0812974920810733,0.1809241798304446,0.0,0.0,0.0,0.0,0,1,184,0.543,OPENDOOR PROPERTY TRUST I,,,0.0812974920810733,0.0,0.0,0.0,0.04078070644500393,0.40712073882426725,0.08958028905385423
48113007916,1366.0,0,Historic Loss,1,0,0,0.0260989333716653,-0.3804081057787133,262000.0,191.80087847730601,0.0,0.0,1,0,0,0.0,,,,0.0260989333716653,0.01302364420435589,0.0,1.0,0.0,0.13069796822516475,0.22874432248590412
48113013631,1958.0,0,Susceptible,0,0,0,0.1036654883626713,0.5164837072384315,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.1036654883626713,0.0,0.0,0.0,0.0,0.5191349589320816,0.10382699178641633
48113013107,4435.0,0,Stable,0,0,0,0.0938903978564056,0.0077168104659308,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.0938903978564056,0.0,0.0,0.0,0.0,0.4701833619379664,0.09403667238759328
48113019049,4294.0,0,Stable,0,0,0,0.013368785525214,0.1474869648646709,0.0,0.0,0.0,0.0,0,11,952,1.155,FKH SFR C1 LP,CABALLERO HOLDINGS LTD,ILE HOLDINGS LLC,0.013368785525214,0.0,0.0,0.0,0.08674349160953873,0.0669480656891678,0.03073831145974131
48113980200,1400.0,0,Susceptible,0,0,0,0.1025852200178858,0.328343089300155,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.1025852200178858,0.0,0.0,0.0,0.0,0.5137252023036858,0.10274504046073715
48113018150,3980.0,0,Historic Loss,0,0,0,0.0040528178626727,-0.3819517632453068,0.0,0.0,0.0,0.0,0,63,1304,4.831,ALISSA TOWNHOMES LLC,HON III LLC,CSH PROPERTY ONE LLC,0.0040528178626727,0.0,0.0,0.0,0.3628206129573001,0.02029565931660058,0.07662325445478015
48113016708,5558.0,1,Historic Loss,0,0,0,0.0236547952094977,0.2142329149593805,0.0,0.0,0.0,0.0,0,246,2165,11.363,MNF III W1 LLC,PROGRESS RESIDENTIAL,RH PARTNERS OWNERCO LLC,0.0236547952094977,0.0,0.0,0.0,0.8533907317395572,0.11845823845123833,0.1943697940381591
48113020800,7507.0,1,Late,1,0,0,0.1301427815102217,0.5425405224943954,1852000.0,246.70307712801386,0.0,0.0,1,85,2440,3.484,RCGA LLC,SAFNA REALTY LLC,MDD HOMES LLC,0.1301427815102217,0.01675160784529557,0.0,1.0,0.26165742404124065,0.6517276733241529,0.3860273410421378
48113000802,3228.0,0,Stable,0,0,0,0.1794148465659614,-0.1420524097618737,0.0,0.0,0.0,0.0,0,2,124,1.613,PC LO 2222 LLC,BOLTEX HOLDINGS LTD,,0.1794148465659614,0.0,0.0,0.0,0.1211404778928017,0.8984718103866559,0.2039224576558915
48113001602,2896.0,0,Historic Loss,0,0,0,0.1996888989636197,-0.6725779438439539,0.0,0.0,0.0,0.0,0,1,528,0.189,OPENDOOR PROPERTY TRUST I,,,0.1996888989636197,0.0,0.0,0.0,0.014194389536106338,1.0,0.20283887790722127
48113020401,2675.0,0,Historic Loss,1,0,1,0.1774919923687717,0.5237752898352026,4290705.0,1604.0018691588784,0.0,0.0,1,0,48,0.0,,,,0.1774919923687717,0.10891477564071092,0.0,1.0,0.0,0.8888425610534718,0.39955146733883656
48113015207,3003.0,0,Stable,0,0,0,0.0278329691325561,-0.1436398734917611,0.0,0.0,0.0,0.0,0,21,1273,1.65,HOCKMAN MANAGEMENT LLC,MANGUSTA LLC,22 SPYGLASS LLC,0.0278329691325561,0.0,0.0,0.0,0.12391927372791246,0.139381654548693,0.05266018565532109
48113015102,2841.0,0,Susceptible,0,0,0,0.0940857298271341,0.4504143740972671,0.0,0.0,0.0,0.0,0,10,470,2.128,IZENITH LLC,CHEVELLE LLC,WAGONEER LLC,0.0940857298271341,0.0,0.0,0.0,0.15981831181393805,0.4711615433578764,0.1261959710343629
48113015001,5062.0,0,Stable,0,0,0,0.0481545912779576,0.3276282937403169,0.0,0.0,0.0,0.0,0,6,834,0.719,WEA INVESTMENTS LP,NOSHI PROPERTIES LLC,NECHIKADAN PROPERTIES LLC,0.0481545912779576,0.0,0.0,0.0,0.05399876230931459,0.24114806345209325,0.05902936515228156
48113014143,4205.0,0,Historic Loss,0,0,0,0.1064600722872626,-0.2861691922990808,0.0,0.0,0.0,0.0,0,0,1036,0.0,,,,0.1064600722872626,0.0,0.0,0.0,0.0,0.5331296473654152,0.10662592947308305
48113010906,3479.0,1,Stable,0,0,0,0.0003480713319617,0.5160760654770198,1575900.0,452.974992814027,0.0,0.0,0,23,946,2.431,AMH 2014 1 BORROWER LLC,RESICAP TEXAS OWNER LLC,AMERSON PROPERTIES LLC,0.0003480713319617,0.0307578629812093,0.0,0.0,0.18257439662579106,0.0017430680111322231,0.043015065523626515
48113002002,2915.0,1,Late,1,0,0,0.1710187357814762,0.4159605418384063,0.0,0.0,0.0,0.0,1,6,288,2.083,JC LEASING LLP,ONE EVEN FLOW LLC,A & R TEXAS PROPERTIES LLC,0.1710187357814762,0.0,0.0,1.0,0.15643869525772225,0.8564258537608204,0.4025729098037085
48113000607,1772.0,0,Historic Loss,0,0,0,0.1954575255083584,-0.8418707329001738,0.0,0.0,0.0,0.0,0,0,231,0.0,,,,0.1954575255083584,0.0,0.0,0.0,0.0,0.9788101718361811,0.19576203436723622
48113016203,2314.0,1,Susceptible,0,0,0,0.0038089811009542,0.4600543614063178,0.0,0.0,0.0,0.0,0,0,89,0.0,,,,0.0038089811009542,0.0,0.0,0.0,0.0,0.019074576106747624,0.003814915221349525
48113016421,3931.0,1,Stable,0,0,0,0.0035297689709737,-0.0525858815823874,0.0,0.0,0.0,0.0,0,20,1298,1.541,BISMUTH PROPCO SERIES LLC,FZ HOMES LLC,CSH PROPERTY ONE LLC,0.0035297689709737,0.0,0.0,0.0,0.11573309140285644,0.017676340494104135,0.026681886379392117
48113016414,1941.0,1,Stable,0,0,0,0.0019348067967937,-0.0237453955921715,0.0,0.0,0.0,0.0,0,0,187,0.0,,,,0.0019348067967937,0.0,0.0,0.0,0.0,0.00968910543768481,0.001937821087536962
48113000501,2036.0,0,Historic Loss,1,0,0,0.202220855397379,-0.1243238627868174,500000.0,245.5795677799607,0.0,0.0,1,0,47,0.0,,,,0.202220855397379,0.01667531942510962,0.0,1.0,0.0,1.0,0.40333506388502194
48113000503,2147.0,0,Historic Loss,1,0,0,0.2027354990832325,-0.4377909734701067,0.0,0.0,0.0,0.0,1,0,33,0.0,,,,0.2027354990832325,0.0,0.0,1.0,0.0,1.0,0.4
48113000502,2233.0,0,Historic Loss,1,0,0,0.1996888989636197,-0.7678339873127698,2592172.0,1160.847290640394,0.0,0.0,1,1,135,0.741,HCP CAPITAL LLC,,,0.1996888989636197,0.07882373745582104,0.0,1.0,0.05565101929235342,1.0,0.42689495134963484
48113010905,3212.0,1,Susceptible,0,0,0,0.0003480713319617,1.3795319149741512,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.0003480713319617,0.0,0.0,0.0,0.0,0.0017430680111322231,0.0003486136022264446
48113000409,4139.0,0,Historic Loss,1,0,0,0.1771606890998956,-0.0922502055429316,370200.0,89.44189417733752,0.0,0.0,1,0,51,0.0,,,,0.1771606890998956,0.006073274616764185,0.0,1.0,0.0,0.8871834639749885,0.3786513477183505
48113001902,5323.0,0,Historic Loss,1,0,0,0.1994770133487061,-0.5769901807389541,6000000.0,1127.1839188427577,0.0,0.0,1,0,20,0.0,,,,0.1994770133487061,0.07653793052682287,0.0,1.0,0.0,0.9989389214121903,0.41509537038780264
48113000704,3332.0,0,Historic Loss,1,0,1,0.1996888989636197,-0.9536155376686822,655000.0,196.57863145258102,3511824.3243243243,1053.9688848512378,1,0,0,0.0,,,,0.1996888989636197,0.013348062712447588,1.0,1.0,0.0,1.0,0.6026696125424895
48113001705,2923.0,0,Historic Loss,1,0,1,0.1996888989636197,-0.8960322541009205,56882184.0,19460.206637016763,9988175.675675675,3417.0973916098787,1,0,128,0.0,,,,0.1996888989636197,1.0,1.0,1.0,0.0,1.0,0.8
48113000609,1628.0,0,Historic Loss,1,0,0,0.1711947168690262,-0.4827018641208063,0.0,0.0,0.0,0.0,1,1,423,0.236,JC LEASING LLP,,,0.1711947168690262,0.0,0.0,1.0,0.01772421127259839,0.8573071300283713,0.3750062682601939
48113000611,2257.0,0,Stable,0,0,0,0.1954575255083584,-0.0960074208392531,0.0,0.0,0.0,0.0,0,1,56,1.786,FF I BORROWER II LLC,,,0.1954575255083584,0.0,0.0,0.0,0.134133225986698,0.9788101718361811,0.22258867956457581
48113003102,1723.0,1,Historic Loss,1,0,1,0.1994823650955457,-0.7217445342164087,0.0,0.0,9988175.675675675,5796.967890699753,1,0,0,0.0,,,,0.1994823650955457,0.0,1.0,1.0,0.0,0.9989657218345842,0.5997931443669169
48113010808,3267.0,1,Susceptible,0,0,0,0.0217900174846446,0.6778857102202868,0.0,0.0,0.0,0.0,0,11,516,2.132,RS RENTAL IIIA LLC,2310 ROCK STREET LLC,AO PROPCO 1 LLC,0.0217900174846446,0.0,0.0,0.0,0.16011872217449055,0.1091198238747083,0.053847709209839764
48113006702,2445.0,1,Late,1,0,0,0.062273587049898,0.6152444031666087,2424529.0,991.6274028629857,0.0,0.0,1,6,565,1.062,143 HOLDINGS LLC,PCLO 111123 LLC,ZHS INVESTMENTS LLC,0.062273587049898,0.0673333854396557,0.0,1.0,0.07975895072669276,0.3118530242446943,0.29178907208220856
48113010806,3684.0,1,Historic Loss,0,0,0,0.002970578439414,-0.208923766530869,4582750.0,1243.9603691639522,0.0,0.0,0,7,1234,0.567,VM MASTER ISSUER LLC,SBY  2014 I BORROWER LLC,HPA II TEXAS SUB 2020-1 ML LLC,0.002970578439414,0.08446727346051974,0.0,0.0,0.04258316860831901,0.014876031941841669,0.028385294802136085
48113011004,2503.0,1,Susceptible,0,0,0,0.0029780380353925,0.4170602800708069,16800000.0,6711.945665201758,0.0,0.0,0,5,353,1.416,RS RENTAL I LLC,TIMOTHY PROPERTIES LLC,VSP DALLAS LLC,0.0029780380353925,0.45575386805592444,0.0,0.0,0.10634526763559034,0.014913388029321817,0.11540250474416733
48113011003,4022.0,1,Stable,0,0,0,0.0027854888908966,0.3566780909198006,342800.0,85.2312282446544,0.0,0.0,0,11,1631,0.674,RS RENTAL I LLC,EASTER A & M REVOCABLE TRUST,ROWI TX I LLC,0.0027854888908966,0.0057873623967262785,0.0,0.0,0.050619145753098796,0.013949142417796967,0.014071130113524408
48113013628,6562.0,0,Stable,0,0,0,0.1390603580342984,-0.2705871041991319,20000000.0,3047.851264858275,0.0,0.0,0,0,48,0.0,,,,0.1390603580342984,0.20695489393186944,0.0,0.0,0.0,0.6963850206797579,0.1806679829223255
48113013629,3166.0,0,Stable,0,0,0,0.1390603580342984,0.0406659014494402,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.1390603580342984,0.0,0.0,0.0,0.0,0.6963850206797579,0.1392770041359516
48113014145,1230.0,0,Susceptible,0,0,0,0.0717431924759313,0.7877674882812173,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.0717431924759313,0.0,0.0,0.0,0.0,0.3592748162180104,0.07185496324360208
48113016711,2193.0,1,Stable,0,0,0,0.1191627787575162,0.4200265280432668,1820000.0,829.9133606931144,0.0,0.0,0,39,803,4.857,FYR SFR BORROWER LLC,WEST FORK PROPERTIES LLC,CERBERUS SFR HOLDINGS LP,0.1191627787575162,0.0563526946065957,0.0,0.0,0.36477328030089146,0.5967421292619068,0.2035736208338788
48113011201,4319.0,1,Stable,0,0,0,0.0238823798452693,0.3486442224418606,655000.0,151.6554758045844,0.0,0.0,0,83,1105,7.511,CSH PROPERTY ONE LLC,CAMILLO PROPERTIES LTD,PEAK GLOBAL ENTERPRISES LLC,0.0238823798452693,0.010297695058549518,0.0,0.0,0.5640955545274852,0.11959793443310192,0.13879823680382733
48113016707,4777.0,1,Susceptible,0,0,0,0.0236547952094977,0.4211906506338426,0.0,0.0,0.0,0.0,0,77,1202,6.406,PROGRESS RESIDENTIAL,TRICON SFR 2020 2,CERBERUS SFR HOLDINGS LP,0.0236547952094977,0.0,0.0,0.0,0.4811071924248529,0.11845823845123833,0.11991308617521826
48113007829,2892.0,0,Susceptible,0,0,0,0.1069537087721964,0.3613726438315028,12791100.0,4422.925311203319,0.0,0.0,0,56,732,7.65,JDS HEAVENLY PLACE LLC,SAINT CATHERINE HOMES LLC,JJW PROPERTIES LLC,0.1069537087721964,0.3003250352806265,0.0,0.0,0.5745348145566851,0.5356016750419449,0.2820923049758513
48113019044,3680.0,0,Stable,0,0,0,0.0214291644634698,0.0704975397031075,0.0,0.0,0.0,0.0,0,4,1087,0.368,SAVOR PROPERTIES LLC,IHFC TEXAS LLC,TRICON SFR 2020 2,0.0214291644634698,0.0,0.0,0.0,0.027637753170831388,0.10731274785271801,0.026990100204709877
48113019046,3055.0,0,Stable,0,0,0,0.0186828404498105,0.2041103750413286,0.0,0.0,0.0,0.0,0,12,1023,1.173,GLENDORA PROPERTIES LLC,ONE EVEN FLOW LLC,MATEOWORKS LLC,0.0186828404498105,0.0,0.0,0.0,0.08809533823202505,0.09355973490150914,0.036331014626706834
48113012212,4748.0,0,Stable,0,0,0,0.0480802869199391,0.1078984365530307,0.0,0.0,0.0,0.0,0,10,754,1.326,RESIDENTIAL HOME OWNER 1 LLC,SCHIMBAX INVESTMENTS LLC,PCLO LLC,0.0480802869199391,0.0,0.0,0.0,0.09958603452315876,0.2407759628575978,0.06807239947615132
48113016706,2234.0,1,Susceptible,0,0,0,0.1191574270106766,0.4993117057264538,0.0,0.0,0.0,0.0,0,36,667,5.397,ALLIED CAPITAL LLC,PROGRESS RESIDENTIAL,TRICON SFR 2020 2,0.1191574270106766,0.0,0.0,0.0,0.405328678975481,0.596715328839513,0.20040880156299878
48113019048,3596.0,0,Historic Loss,0,0,0,0.0186828404498105,-0.2227616037900948,0.0,0.0,0.0,0.0,0,5,810,0.617,LURIMO CAPITAL LLC,AJ ESTATES LLC,TX PROPERTY SALES LLC,0.0186828404498105,0.0,0.0,0.0,0.046338298115225454,0.09355973490150914,0.027979606603346918
48113017816,5859.0,0,Stable,0,0,0,0.0138934095824624,0.3750667023423051,0.0,0.0,0.0,0.0,0,16,683,2.343,A & R TEXAS PROPERTIES LLC,2018 4 IH BORROWER LP,ROBERT ANTHONY HOLDINGS LLC,0.0138934095824624,0.0,0.0,0.0,0.17596536869363572,0.06957527260938812,0.04910812826060477
48113007832,2360.0,0,Late,1,0,1,0.0180943528820077,0.6715905603859343,0.0,0.0,0.0,0.0,1,0,2,0.0,,,,0.0180943528820077,0.0,0.0,1.0,0.0,0.09061271295458552,0.2181225425909171
48113018152,5436.0,0,Stable,0,0,0,0.0040590736646392,-0.0314189039920022,0.0,0.0,0.0,0.0,0,24,1681,1.428,SAVOR PROPERTIES LLC,CABB INVESTMENTS LLC,SWH 2017 1 BORROWER LP,0.0040590736646392,0.0,0.0,0.0,0.10724649871724788,0.020326987056895448,0.025514697154828663
48113000901,2285.0,0,Historic Loss,0,0,0,0.1772443736055794,-0.6873352969696418,300000.0,131.2910284463895,0.0,0.0,0,3,232,1.293,NOSHI PROPERTIES LLC,TOWNSVILLE REALTY LLC,FF I BORROWER II LLC,0.1772443736055794,0.00891491037624241,0.0,0.0,0.0971076490486005,0.8876025383758096,0.1987250195601305
48113000608,2572.0,0,Historic Loss,0,0,0,0.1969067871139464,-0.7285767206293201,240000.0,93.31259720062208,0.0,0.0,0,0,207,0.0,,,,0.1969067871139464,0.006336102709086752,0.0,0.0,0.0,0.9860677690942643,0.19848077436067021
48113012213,2054.0,0,Stable,0,0,0,0.0480984843442693,-0.7186926193158293,6112600.0,2975.9493670886077,0.0,0.0,0,7,979,0.715,CSH PROPERTY ONE LLC,SCHIMBAX INVESTMENTS LLC,A BETTER PLACE LLC,0.0480984843442693,0.2020726184094405,0.0,0.0,0.05369835194876207,0.24086709173068313,0.09932761241777714
48113010807,4975.0,1,Susceptible,0,0,0,0.0027747306478892,0.3796036090885455,1770550.0,355.8894472361809,0.0,0.0,0,205,905,22.652,CZ GS RENTAL 1 LLC,CZ GA I LLC,WEST KIEST HOMES LLC,0.0027747306478892,0.024165569906069655,0.0,0.0,1.0,0.013895267399890438,0.20761216746119202
48113016415,4859.0,1,Historic Loss,0,0,0,0.0019348067967937,-0.2445322862024559,0.0,0.0,0.0,0.0,0,27,1436,1.88,SRP SUB LLC,SWH 2017 1 BORROWER LP,AMH 2014 2 BORROWER LLC,0.0019348067967937,0.0,0.0,0.0,0.1411928694596821,0.00968910543768481,0.03017639497947338
48113007701,2042.0,0,Historic Loss,0,0,0,0.0881835902213543,-1.1264795316934135,425000.0,208.12928501469148,0.0,0.0,0,0,261,0.0,,,,0.0881835902213543,0.014132374043631098,0.0,0.0,0.0,0.4416048697700518,0.09114744876273659
48113013728,5031.0,0,Stable,0,0,0,0.1049684390130936,0.1214709062987936,0.0,0.0,0.0,0.0,0,14,884,1.584,BAF ASSETS 5 LLC,FFA VILLAGE LLC,OPENDOOR PROPERTY TRUST I,0.1049684390130936,0.0,0.0,0.0,0.11896250277879598,0.5256598617042667,0.12892447289661252
48113010003,3437.0,0,Historic Loss,1,0,0,0.1699332953292409,0.0606948115246208,2255357.0,656.1993017166134,0.0,0.0,1,0,6,0.0,,,,0.1699332953292409,0.044557179823945046,0.0,1.0,0.0,0.8509901963063063,0.3791094752260503
48113016418,4973.0,1,Stable,0,0,0,0.0037858205815786,0.2300813497415809,0.0,0.0,0.0,0.0,0,54,1244,4.341,TRIBECA TOWNHOMES LP,AMH 2014 2 BORROWER LLC,PROGRESS RESIDENTIAL,0.0037858205815786,0.0,0.0,0.0,0.32602034378961703,0.018958593097698033,0.06899578737746301
48113013201,2244.0,0,Historic Loss,0,0,0,0.0985729360530915,-1.2276378272740085,0.0,0.0,0.0,0.0,0,12,1049,1.144,CASA COCO PROPERTIES LLC,MOONROCK PROPERTIES LLC,,0.0985729360530915,0.0,0.0,0.0,0.08591736311801931,0.4936325282210605,0.11590997826781597
48113013106,1543.0,0,Stable,0,0,0,0.0998946126847028,-0.4544445394503834,1287200.0,834.2190537913157,0.0,0.0,0,0,238,0.0,,,,0.0998946126847028,0.05664505935179033,0.0,0.0,0.0,0.500251206767894,0.11137925322393687
48113016417,5366.0,1,Historic Loss,0,0,0,0.0019348067967937,-0.108930633094803,0.0,0.0,0.0,0.0,0,68,1964,3.462,TRICON SFR 2020 2,HOME SFR BORROWER LLC,FYR SFR BORROWER LLC,0.0019348067967937,0.0,0.0,0.0,0.2600051670582018,0.00968910543768481,0.053938854499177326
48113014146,2428.0,0,Stable,0,0,0,0.0717431924759313,0.7252026558792178,0.0,0.0,0.0,0.0,0,0,55,0.0,,,,0.0717431924759313,0.0,0.0,0.0,0.0,0.3592748162180104,0.07185496324360208
