NAME,B19013_001E,B25077_001E,B25003_001E,B25003_002E,B25003_003E,B01003_001E,B03002_003E,B03002_004E,B03002_012E,state,county,tract
Census Tract 138.07; Dallas County; Texas,117527,365000,948,913,35,2759,1668,0,905,48,113,013807
Census Tract 138.08; Dallas County; Texas,102778,314500,1214,972,242,2389,1417,123,574,48,113,013808
Census Tract 139.01; Dallas County; Texas,69079,251200,1064,692,372,3674,537,0,2561,48,113,013901
Census Tract 139.02; Dallas County; Texas,90795,315400,1329,1152,177,3705,1517,11,2036,48,113,013902
Census Tract 140.01; Dallas County; Texas,95772,317900,1663,1049,614,4620,1857,218,2078,48,113,014001
Census Tract 140.02; Dallas County; Texas,103672,605400,1395,488,907,2382,965,292,344,48,113,014002
Census Tract 141.19; Dallas County; Texas,130114,445000,1655,1172,483,4231,2269,251,857,48,113,014119
Census Tract 141.20; Dallas County; Texas,154643,512100,1860,1669,191,5377,2894,89,740,48,113,014120
Census Tract 141.21; Dallas County; Texas,95758,481400,2658,511,2147,5365,2496,675,1300,48,113,014121
Census Tract 141.23; Dallas County; Texas,183333,546400,2082,1743,339,6106,3151,129,574,48,113,014123
Census Tract 141.24; Dallas County; Texas,203269,598700,1550,1388,162,4213,1636,261,406,48,113,014124
Census Tract 141.26; Dallas County; Texas,140735,498800,2492,2228,264,7080,3225,103,1811,48,113,014126
Census Tract 141.28; Dallas County; Texas,124202,394100,1496,835,661,4057,1010,177,192,48,113,014128
Census Tract 141.30; Dallas County; Texas,118869,436700,1775,855,920,4217,735,410,700,48,113,014130
Census Tract 141.32; Dallas County; Texas,78536,414800,1093,410,683,2906,660,862,241,48,113,014132
Census Tract 141.34; Dallas County; Texas,161042,465600,1425,1074,351,4088,1696,153,400,48,113,014134
Census Tract 141.35; Dallas County; Texas,121157,571800,1653,872,781,4546,1805,566,445,48,113,014135
Census Tract 141.38; Dallas County; Texas,110857,541400,1928,541,1387,4190,835,326,476,48,113,014138
Census Tract 141.39; Dallas County; Texas,59836,369200,1267,252,1015,2709,239,1225,642,48,113,014139
Census Tract 141.40; Dallas County; Texas,59688,323300,1391,323,1068,2649,386,933,346,48,113,014140
Census Tract 141.41; Dallas County; Texas,86996,309300,1031,136,895,2381,502,568,279,48,113,014141
Census Tract 141.42; Dallas County; Texas,84048,258800,1073,226,847,2336,415,956,102,48,113,014142
Census Tract 141.43; Dallas County; Texas,122011,585900,1848,827,1021,4205,1379,135,593,48,113,014143
Census Tract 141.44; Dallas County; Texas,95542,983200,2688,257,2431,5784,1116,906,928,48,113,014144
Census Tract 141.45; Dallas County; Texas,57400,114600,702,82,620,1230,229,563,172,48,113,014145
Census Tract 141.46; Dallas County; Texas,60327,336800,924,24,900,2428,26,291,661,48,113,014146
Census Tract 141.47; Dallas County; Texas,57075,-666666666,962,0,962,2405,258,1432,482,48,113,014147
Census Tract 141.48; Dallas County; Texas,47060,459000,1393,175,1218,3651,488,420,838,48,113,014148
Census Tract 141.49; Dallas County; Texas,99763,597400,1769,95,1674,3715,454,336,262,48,113,014149
Census Tract 141.50; Dallas County; Texas,187143,526800,402,384,18,1295,85,0,3,48,113,014150
Census Tract 141.51; Dallas County; Texas,128750,745400,1540,330,1210,4560,259,239,193,48,113,014151
Census Tract 141.52; Dallas County; Texas,84444,-666666666,1847,0,1847,3672,562,477,504,48,113,014152
Census Tract 141.53; Dallas County; Texas,66346,232500,1342,985,357,4581,678,816,2821,48,113,014153
Census Tract 141.54; Dallas County; Texas,92697,238000,1095,821,274,3673,405,979,1208,48,113,014154
Census Tract 141.55; Dallas County; Texas,105653,591900,2274,490,1784,5988,947,543,176,48,113,014155
Census Tract 141.56; Dallas County; Texas,178022,532200,1328,985,343,3868,663,26,0,48,113,014156
Census Tract 141.57; Dallas County; Texas,113698,-666666666,1466,89,1377,2678,835,427,479,48,113,014157
Census Tract 141.58; Dallas County; Texas,63867,-666666666,1171,0,1171,2948,404,1349,707,48,113,014158
Census Tract 141.59; Dallas County; Texas,228478,629200,802,782,20,3071,135,25,194,48,113,014159
Census Tract 141.60; Dallas County; Texas,79890,428900,1211,557,654,2857,352,853,410,48,113,014160
Census Tract 141.61; Dallas County; Texas,54849,-666666666,1917,54,1863,3758,330,1971,893,48,113,014161
Census Tract 142.03; Dallas County; Texas,93271,341300,1037,777,260,2978,1220,16,1264,48,113,014203
Census Tract 142.04; Dallas County; Texas,79583,366100,860,245,615,2959,962,263,1050,48,113,014204
Census Tract 142.05; Dallas County; Texas,172350,599400,741,710,31,1804,1140,55,143,48,113,014205
Census Tract 142.07; Dallas County; Texas,93865,-666666666,1261,0,1261,1863,781,281,154,48,113,014207
Census Tract 142.08; Dallas County; Texas,73025,272800,1451,278,1173,2026,1016,512,334,48,113,014208
Census Tract 142.09; Dallas County; Texas,123475,-666666666,2321,63,2258,3433,1789,448,914,48,113,014209
Census Tract 143.06; Dallas County; Texas,74318,212400,1912,1276,636,6221,798,252,4948,48,113,014306
Census Tract 143.08; Dallas County; Texas,59583,240300,1481,156,1325,4428,555,653,2806,48,113,014308
Census Tract 143.09; Dallas County; Texas,50851,192700,1967,51,1916,6480,324,1638,3823,48,113,014309
Census Tract 143.10; Dallas County; Texas,69806,278700,1900,929,971,4650,966,1804,1257,48,113,014310
Census Tract 143.13; Dallas County; Texas,129470,827400,1334,447,887,3125,918,708,528,48,113,014313
Census Tract 143.14; Dallas County; Texas,96475,825300,1152,398,754,2743,1253,341,472,48,113,014314
Census Tract 143.15; Dallas County; Texas,83491,239700,847,391,456,3021,772,206,1896,48,113,014315
Census Tract 143.16; Dallas County; Texas,75924,230300,1275,989,286,4800,890,0,2627,48,113,014316
Census Tract 143.17; Dallas County; Texas,72196,208300,871,315,556,2238,398,335,915,48,113,014317
Census Tract 143.18; Dallas County; Texas,105755,288900,808,576,232,2157,945,10,859,48,113,014318
Census Tract 143.19; Dallas County; Texas,67481,-666666666,1049,0,1049,2507,284,747,425,48,113,014319
Census Tract 143.20; Dallas County; Texas,96750,334400,1117,41,1076,2779,338,435,425,48,113,014320
Census Tract 144.05; Dallas County; Texas,49262,189800,1352,459,893,3346,755,264,2188,48,113,014405
Census Tract 144.06; Dallas County; Texas,70270,247700,1549,804,745,5055,667,23,4191,48,113,014406
Census Tract 144.07; Dallas County; Texas,45573,214900,2074,437,1637,5330,512,947,3399,48,113,014407
Census Tract 144.08; Dallas County; Texas,65357,271200,1568,743,825,4052,738,718,1988,48,113,014408
Census Tract 144.09; Dallas County; Texas,39464,176300,1117,254,863,3021,261,725,1860,48,113,014409
Census Tract 144.10; Dallas County; Texas,51000,434800,1198,104,1094,2841,302,600,998,48,113,014410
Census Tract 145.01; Dallas County; Texas,108229,200000,1367,1196,171,4120,1142,91,2763,48,113,014501
Census Tract 145.02; Dallas County; Texas,73374,281400,1321,649,672,5081,950,45,3905,48,113,014502
Census Tract 146.01; Dallas County; Texas,64488,273900,633,322,311,2074,552,124,1322,48,113,014601
Census Tract 146.02; Dallas County; Texas,59849,221500,1459,593,866,4526,337,131,3792,48,113,014602
Census Tract 146.03; Dallas County; Texas,52697,204100,515,199,316,1875,118,52,1593,48,113,014603
Census Tract 147.01; Dallas County; Texas,52386,196300,1567,456,1111,4863,644,200,3808,48,113,014701
Census Tract 147.04; Dallas County; Texas,65878,274700,1670,790,880,5160,705,120,3800,48,113,014704
Census Tract 149.03; Dallas County; Texas,76582,198200,1267,527,740,4293,310,23,3643,48,113,014903
Census Tract 150.01; Dallas County; Texas,74273,182500,1551,650,901,5062,543,374,3974,48,113,015001
Census Tract 150.02; Dallas County; Texas,83155,184400,826,545,281,2536,759,21,1470,48,113,015002
Census Tract 151.01; Dallas County; Texas,64800,223700,1158,891,267,4193,818,161,3042,48,113,015101
Census Tract 151.02; Dallas County; Texas,54536,234400,812,349,463,2841,363,35,2365,48,113,015102
Census Tract 152.02; Dallas County; Texas,61948,254100,1087,463,624,3464,310,130,3012,48,113,015202
Census Tract 152.05; Dallas County; Texas,51746,241200,1049,544,505,3522,675,157,2674,48,113,015205
Census Tract 152.06; Dallas County; Texas,73231,216600,1349,732,617,4396,911,206,2977,48,113,015206
Census Tract 152.07; Dallas County; Texas,67738,247800,1142,905,237,3003,934,340,1537,48,113,015207
Census Tract 152.08; Dallas County; Texas,51525,241700,1204,1118,86,3839,520,64,3054,48,113,015208
Census Tract 153.03; Dallas County; Texas,60466,28000,485,376,109,1804,196,0,1599,48,113,015303
Census Tract 153.04; Dallas County; Texas,62553,110700,1209,1105,104,4353,388,28,3899,48,113,015304
Census Tract 153.05; Dallas County; Texas,76289,241700,1344,952,392,4125,1315,188,2315,48,113,015305
Census Tract 153.06; Dallas County; Texas,93884,288000,2046,1507,539,6443,1372,721,2968,48,113,015306
Census Tract 154.03; Dallas County; Texas,54110,242600,1422,429,993,3768,584,1509,1619,48,113,015403
Census Tract 154.04; Dallas County; Texas,52064,156700,1413,385,1028,4124,448,396,3050,48,113,015404
Census Tract 154.05; Dallas County; Texas,84143,271600,992,466,526,2360,707,591,912,48,113,015405
Census Tract 154.06; Dallas County; Texas,70048,294900,1363,818,545,3395,1724,635,1007,48,113,015406
Census Tract 155; Dallas County; Texas,71441,228400,1254,449,805,3661,875,283,2467,48,113,015500
Census Tract 156; Dallas County; Texas,74089,147800,1555,996,559,5569,760,46,4364,48,113,015600
Census Tract 157; Dallas County; Texas,65160,183800,709,515,194,2509,172,22,2223,48,113,015700
Census Tract 159; Dallas County; Texas,43644,216100,1261,448,813,3485,611,430,2309,48,113,015900
Census Tract 160.01; Dallas County; Texas,49646,162000,1171,680,491,3525,572,80,2818,48,113,016001
Census Tract 160.02; Dallas County; Texas,37500,256000,988,286,702,3739,1123,38,2559,48,113,016002
Census Tract 161; Dallas County; Texas,31836,215500,1671,519,1152,3711,459,1190,1998,48,113,016100
Census Tract 162.01; Dallas County; Texas,84779,215200,1167,778,389,4342,557,553,2999,48,113,016201
Census Tract 162.03; Dallas County; Texas,46823,-666666666,741,19,722,2314,260,524,1508,48,113,016203
Census Tract 162.04; Dallas County; Texas,67212,183700,1377,1022,355,5182,582,155,4257,48,113,016204
Census Tract 163.01; Dallas County; Texas,71719,218800,2107,1761,346,6777,935,470,4986,48,113,016301
Census Tract 163.02; Dallas County; Texas,46503,165100,541,278,263,1757,192,124,1351,48,113,016302
Census Tract 164.06; Dallas County; Texas,57338,185300,1378,727,651,4346,600,739,2720,48,113,016406
Census Tract 164.07; Dallas County; Texas,70323,212200,1866,939,927,6320,831,533,4864,48,113,016407
Census Tract 164.09; Dallas County; Texas,112133,336600,1374,1124,250,4205,1186,987,1339,48,113,016409
Census Tract 164.10; Dallas County; Texas,94286,290800,1740,1333,407,4980,1383,1488,1554,48,113,016410
Census Tract 164.12; Dallas County; Texas,131250,349600,1708,1538,170,5154,1060,1405,2010,48,113,016412
Census Tract 164.14; Dallas County; Texas,75884,262000,904,160,744,1941,840,603,224,48,113,016414
Census Tract 164.15; Dallas County; Texas,120962,333000,1442,1229,213,4859,1261,1220,1873,48,113,016415
Census Tract 164.16; Dallas County; Texas,74488,307400,983,726,257,3021,531,1319,749,48,113,016416
Census Tract 164.17; Dallas County; Texas,110307,283200,1663,1308,355,5366,925,953,2619,48,113,016417
Census Tract 164.18; Dallas County; Texas,83104,278500,1854,1029,825,4973,676,1947,1849,48,113,016418
Census Tract 164.19; Dallas County; Texas,88542,259800,1372,1080,292,4963,642,1444,2344,48,113,016419
Census Tract 164.20; Dallas County; Texas,81024,220400,945,758,187,4146,810,751,2517,48,113,016420
Census Tract 164.21; Dallas County; Texas,60852,174900,1201,698,503,3931,1494,414,1932,48,113,016421
Census Tract 165.11; Dallas County; Texas,74818,217900,1459,1164,295,4797,819,2506,1108,48,113,016511
